yumuşatır	yumuşa+Verb^DB+Verb+Caus+Pos+Aor+A3sg
tıkanıyordu	tıka+Verb^DB+Verb+Pass+Pos+Prog1+Past+A3sg
çarpıyordu	çarp+Verb+Pos+Prog1+Past+A3sg
hazırdı	hazır+Adj^DB+Verb+Zero+Past+A3sg
hatırladım	hatırla+Verb+Pos+Past+A1sg
bitiremedi	bit+Verb^DB+Verb+Caus^DB+Verb+Able+Neg+Past+A3sg
unutmadım	unut+Verb+Neg+Past+A1sg
olurdum	ol+Verb+Pos+Aor+Past+A1sg
isteseydiniz	iste+Verb+Pos+Desr+Past+A2pl
geveledi	gevele+Verb+Pos+Past+A3sg
yaşlıydı	yaş+Noun+A3sg+Pnon+Nom^DB+Adj+With^DB+Verb+Zero+Past+A3sg
reddetti	reddet+Verb+Pos+Past+A3sg
heyecanlanmıştı	heyecan+Noun+A3sg+Pnon+Nom^DB+Verb+Acquire+Pos+Narr+Past+A3sg
üzereydi	üzere+Postp+PCNom^DB+Verb+Zero+Past+A3sg
atıldı	at+Verb^DB+Verb+Pass+Pos+Past+A3sg
miydi	mi+Ques+Past+A3sg
okumuştum	oku+Verb+Pos+Narr+Past+A1sg
unutmuştum	unut+Verb+Pos+Narr+Past+A1sg
kazanmıştı	kazan+Verb+Pos+Narr+Past+A3sg
gevşiyordu	gevşe+Verb+Pos+Prog1+Past+A3sg
yorulmadınızsa	yor+Verb^DB+Verb+Pass+Neg+Past+A2pl+Cond
yalvarıyordu	yalvar+Verb+Pos+Prog1+Past+A3sg
getirdi	getir+Verb+Pos+Past+A3sg
tutamadı	tut+Verb^DB+Verb+Able+Neg+Past+A3sg
çöktü	çök+Verb+Pos+Past+A3sg
bağırıyordu	bağır+Verb+Pos+Prog1+Past+A3sg
görürdüm	gör+Verb+Pos+Aor+Past+A1sg
söylerdik	söyle+Verb+Pos+Aor+Past+A1pl
peltekleşmişti	peltek+Adj^DB+Verb+Become+Pos+Narr+Past+A3sg
anlaşılmıyordu	anlaş+Verb^DB+Verb+Pass+Neg+Prog1+Past+A3sg
belliydi	belli+Adj^DB+Verb+Zero+Past+A3sg
körükledi	körükle+Verb+Pos+Past+A3sg
hissetmişti	hisset+Verb+Pos+Narr+Past+A3sg
parlaktı	parlak+Adj^DB+Verb+Zero+Past+A3sg
canlandı	can+Noun+A3sg+Pnon+Nom^DB+Verb+Acquire+Pos+Past+A3sg
bakardım	bak+Verb+Pos+Aor+Past+A1sg
kucakladı	kucakla+Verb+Pos+Past+A3sg
seyrediyordu	seyret+Verb+Pos+Prog1+Past+A3sg
çıkarmıyordu	çık+Verb^DB+Verb+Caus+Neg+Prog1+Past+A3sg
coşmuştu	coş+Verb+Pos+Narr+Past+A3sg
çevirdi	çevir+Verb+Pos+Past+A3sg
farkındaydım	fark+Noun+A3sg+P3sg+Loc^DB+Verb+Zero+Past+A1sg
ettiniz	et+Verb+Pos+Past+A2pl
uzattı	uza+Verb^DB+Verb+Caus+Pos+Past+A3sg
zorladı	zorla+Verb+Pos+Past+A3sg
kekeliyordu	kekele+Verb+Pos+Prog1+Past+A3sg
geldiniz	gel+Verb+Pos+Past+A2pl
geveliyordu	gevele+Verb+Pos+Prog1+Past+A3sg
yaptınız	yap+Verb+Pos+Past+A2pl
sokacaklardı	sok+Verb+Pos+Fut+A3pl+Past
gitmiştim	git+Verb+Pos+Narr+Past+A1sg
anlattım	anla+Verb^DB+Verb+Caus+Pos+Past+A1sg
kalmıştım	kal+Verb+Pos+Narr+Past+A1sg
kapadı	kapa+Verb+Pos+Past+A3sg
melekti	melek+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A3sg
azizdi	aziz+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A3sg
söyleyecektim	söyle+Verb+Pos+Fut+Past+A1sg
istedi	iste+Verb+Pos+Past+A3sg
kapaklanıyordu	kapaklan+Verb+Pos+Prog1+Past+A3sg
kaldı	kal+Verb+Pos+Past+A3sg
duyuyordu	duy+Verb+Pos+Prog1+Past+A3sg
yanıyordu	yan+Verb+Pos+Prog1+Past+A3sg
yaşarmıştı	yaşar+Verb+Pos+Narr+Past+A3sg
açıldı	aç+Verb^DB+Verb+Pass+Pos+Past+A3sg
duymuştu	duy+Verb+Pos+Narr+Past+A3sg
sapsarıydı	sapsarı+Adj^DB+Verb+Zero+Past+A3sg
süzdü	süz+Verb+Pos+Past+A3sg
tekrarladı	tekrarla+Verb+Pos+Past+A3sg
parladı	parla+Verb+Pos+Past+A3sg
dinlediniz	dinle+Verb+Pos+Past+A2pl
yaptım	yap+Verb+Pos+Past+A1sg
eziliyordu	ez+Verb^DB+Verb+Pass+Pos+Prog1+Past+A3sg
verdiniz	ver+Verb+Pos+Past+A2pl
miydim	mi+Ques+Past+A1sg
çevirmediniz	çevir+Verb+Neg+Past+A2pl
reddetmediniz	reddet+Verb+Neg+Past+A2pl
ayırmıştınız	ayır+Verb+Pos+Narr+Past+A2pl
buruştu	buruş+Verb+Pos+Past+A3sg
tuttu	tut+Verb+Pos+Past+A3sg
çevirmedimse	çevir+Verb+Neg+Past+A1sg+Cond
yalvardınız	yalvar+Verb+Pos+Past+A2pl
dediniz	de+Verb+Pos+Past+A2pl
görmedim	gör+Verb+Neg+Past+A1sg
vurdum	vur+Verb+Pos+Past+A1sg
vardınız	var+Verb+Pos+Past+A2pl
sordunuz	sor+Verb+Pos+Past+A2pl
saklayamadık	sakla+Verb^DB+Verb+Able+Neg+Past+A1pl
istemedik	iste+Verb+Neg+Past+A1pl
diyordum	de+Verb+Pos+Prog1+Past+A1sg
köpürdü	köpür+Verb+Pos+Past+A3sg
olduk	ol+Verb+Pos+Past+A1pl
sarsıldı	sars+Verb^DB+Verb+Pass+Pos+Past+A3sg
kavradı	kavra+Verb+Pos+Past+A3sg
gitmemişti	git+Verb+Neg+Narr+Past+A3sg
gidebilirdi	git+Verb+Pos^DB+Verb+Able+Aor+Past+A3sg
yayabilirdi	yay+Verb+Pos^DB+Verb+Able+Aor+Past+A3sg
şarttı	şart+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A3sg
doğdu	doğ+Verb+Pos+Past+A3sg
vuruldunuz	vurul+Verb+Pos+Past+A2pl
verdim	ver+Verb+Pos+Past+A1sg
yumuşaktı	yumuşak+Adj^DB+Verb+Zero+Past+A3sg
ilişti	iliş+Verb+Pos+Past+A3sg
öğrendim	öğren+Verb+Pos+Past+A1sg
edebildi	et+Verb+Pos^DB+Verb+Able+Past+A3sg
fırladı	fırla+Verb+Pos+Past+A3sg
anlattı	anlat+Verb+Pos+Past+A3sg
döndü	dön+Verb+Pos+Past+A3sg
istiyordum	iste+Verb+Pos+Prog1+Past+A1sg
olurdunuz	ol+Verb+Pos+Aor+Past+A2pl
olmasındandı	ol+Verb+Pos^DB+Noun+Inf2+A3sg+P3sg+Abl^DB+Verb+Zero+Past+A3sg
olmayabilirdi	ol+Verb+Neg^DB+Verb+Able+Aor+Past+A3sg
oldum	ol+Verb+Pos+Past+A1sg
konuştunuz	konuş+Verb+Pos+Past+A2pl
kızdırdınız	kız+Verb^DB+Verb+Caus+Pos+Past+A2pl
batırdınız	bat+Verb^DB+Verb+Caus+Pos+Past+A2pl
anladınız	anla+Verb+Pos+Past+A2pl
öğrendiniz	öğren+Verb+Pos+Past+A2pl
büktü	bük+Verb+Pos+Past+A3sg
kötülüyordum	kötüle+Verb+Pos+Prog1+Past+A1sg
uğraştım	uğraş+Verb+Pos+Past+A1sg
kaldım	kal+Verb+Pos+Past+A1sg
çıkmadı	çık+Verb+Neg+Past+A3sg
götürdüm	götür+Verb+Pos+Past+A1sg
ağlamıştı	ağla+Verb+Pos+Narr+Past+A3sg
kötülediniz	kötüle+Verb+Pos+Past+A2pl
olsaydınız	ol+Verb+Pos+Desr+Past+A2pl
alırdınız	al+Verb+Pos+Aor+Past+A2pl
homurdandı	homurda+Verb^DB+Verb+Pass+Pos+Past+A3sg
severdim	sev+Verb+Pos+Aor+Past+A1sg
edebildim	et+Verb+Pos^DB+Verb+Able+Past+A1sg
kapıldı	kap+Verb^DB+Verb+Pass+Pos+Past+A3sg
hesaplardı	hesapla+Verb+Pos+Aor+Past+A3sg
kapadım	kapa+Verb+Pos+Past+A1sg
bakıyordu	bak+Verb+Pos+Prog1+Past+A3sg
konuldum	kon+Verb^DB+Verb+Pass+Pos+Past+A1sg
şaşırmıştı	şaşır+Verb+Pos+Narr+Past+A3sg
vardım	var+Verb+Pos+Past+A1sg
ettim	et+Verb+Pos+Past+A1sg
gücendirmediniz	gücen+Verb^DB+Verb+Caus+Neg+Past+A2pl
etmediniz	et+Verb+Neg+Past+A2pl
kuvvetlendirmediniz	kuvvet+Noun+A3sg+Pnon+Nom^DB+Verb+Acquire^DB+Verb+Caus+Neg+Past+A2pl
karşıladınız	karşıla+Verb+Pos+Past+A2pl
dikecektiniz	dik+Verb+Pos+Fut+Past+A2pl
kalacaktı	kal+Verb+Pos+Fut+Past+A3sg
inanmamıştım	inan+Verb+Neg+Narr+Past+A1sg
kıpırdattı	kıpırda+Verb^DB+Verb+Caus+Pos+Past+A3sg
daldırdı	dal+Verb^DB+Verb+Caus+Pos+Past+A3sg
ekledi	ekle+Verb+Pos+Past+A3sg
inledi	inle+Verb+Pos+Past+A3sg
mahvettim	mahvet+Verb+Pos+Past+A1sg
içindeydiniz	iç+Noun+A3sg+P3sg+Loc^DB+Verb+Zero+Past+A2pl
bilmiyordunuz	bil+Verb+Neg+Prog1+Past+A2pl
kavuşturdunuz	kavuş+Verb^DB+Verb+Caus+Pos+Past+A2pl
sıktı	sık+Adj^DB+Verb+Zero+Past+A3sg
savdık	sav+Verb+Pos+Past+A1pl
solgundu	solgun+Adj^DB+Verb+Zero+Past+A3sg
parlıyordu	parla+Verb+Pos+Prog1+Past+A3sg
duydunuz	duy+Verb+Pos+Past+A2pl
muydun	mu+Ques+Past+A2sg
dinliyordum	dinle+Verb+Pos+Prog1+Past+A1sg
daldı	dal+Verb+Pos+Past+A3sg
söylendi	söyle+Verb^DB+Verb+Pass+Pos+Past+A3sg
bastı	bas+Verb+Pos+Past+A3sg
ısmarlamıştı	ısmarla+Verb+Pos+Narr+Past+A3sg
giyindi	giy+Verb^DB+Verb+Reflex+Pos+Past+A3sg
uğradı	uğra+Verb+Pos+Past+A3sg
ağlıyordu	ağla+Verb+Pos+Prog1+Past+A3sg
çıplaktı	çıplak+Adj^DB+Verb+Zero+Past+A3sg
ürperiyordu	ürper+Verb+Pos+Prog1+Past+A3sg
kaldırmadı	kal+Verb^DB+Verb+Caus+Neg+Past+A3sg
koyuldu	koy+Verb^DB+Verb+Pass+Pos+Past+A3sg
koşturuyordu	koş+Verb^DB+Verb+Caus+Pos+Prog1+Past+A3sg
bozdu	boz+Verb+Pos+Past+A3sg
tekrarladım	tekrarla+Verb+Pos+Past+A1sg
alındı	al+Verb^DB+Verb+Pass+Pos+Past+A3sg
hiddetlendirdi	hiddet+Noun+A3sg+Pnon+Nom^DB+Verb+Acquire^DB+Verb+Caus+Pos+Past+A3sg
oturamıyordu	otur+Verb^DB+Verb+Able+Neg+Prog1+Past+A3sg
koşuyordu	koş+Verb+Pos+Prog1+Past+A3sg
doğmuştu	doğ+Verb+Pos+Narr+Past+A3sg
etmiştik	et+Verb+Pos+Narr+Past+A1pl
öğrendiler	öğren+Verb+Pos+Past+A3pl
götürmekti	götür+Verb+Pos^DB+Noun+Inf1+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A3sg
bastık	bas+Verb+Pos+Past+A1pl
beklenebilirdi	bekle+Verb^DB+Verb+Pass+Pos^DB+Verb+Able+Aor+Past+A3sg
hesaplamıştı	hesapla+Verb+Pos+Narr+Past+A3sg
kıyabilirdi	kıy+Verb+Pos^DB+Verb+Able+Aor+Past+A3sg
yapılabilirdi	yap+Verb^DB+Verb+Pass+Pos^DB+Verb+Able+Aor+Past+A3sg
muydu	mu+Ques+Past+A3sg
koymalıydı	koy+Verb+Pos+Neces+Past+A3sg
basmalıydı	bas+Verb+Pos+Neces+Past+A3sg
içirmeliydi	iç+Verb^DB+Verb+Caus+Pos+Neces+Past+A3sg
gelirdi	gel+Verb+Pos+Aor+Past+A3sg
çıkabilirdi	çık+Verb+Pos^DB+Verb+Able+Aor+Past+A3sg
bulmuştu	bul+Verb+Pos+Narr+Past+A3sg
şeylerdi	şey+Noun+A3pl+Pnon+Nom^DB+Verb+Zero+Past+A3sg
sayardı	say+Verb+Pos+Aor+Past+A3sg
edecekti	et+Verb+Pos+Fut+Past+A3sg
geleceklerdi	gel+Verb+Pos+Fut+A3pl+Past
demeyecekti	de+Verb+Neg+Fut+Past+A3sg
okşayacaktı	okşa+Verb+Pos+Fut+Past+A3sg
reddedilirdi	reddet+Verb^DB+Verb+Pass+Pos+Aor+Past+A3sg
durdurdu	dur+Verb^DB+Verb+Caus+Pos+Past+A3sg
eviydi	ev+Noun+A3sg+P3sg+Nom^DB+Verb+Zero+Past+A3sg
kullanıyordu	kullan+Verb+Pos+Prog1+Past+A3sg
yanmıştı	yan+Verb+Pos+Narr+Past+A3sg
kurulandı	kurula+Verb^DB+Verb+Pass+Pos+Past+A3sg
diktin	dik+Verb+Pos+Past+A2sg
yapmadın	yap+Verb+Neg+Past+A2sg
çatıyordu	çat+Verb+Pos+Prog1+Past+A3sg
uğratmıştı	uğra+Verb^DB+Verb+Caus+Pos+Narr+Past+A3sg
uzandı	uza+Verb^DB+Verb+Pass+Pos+Past+A3sg
dedim	de+Verb+Pos+Past+A1sg
dediler	de+Verb+Pos+Past+A3pl
ettin	et+Verb+Pos+Past+A2sg
esiyordu	es+Verb+Pos+Prog1+Past+A3sg
yükseliyordu	yüksel+Verb+Pos+Prog1+Past+A3sg
geziyordu	gez+Verb+Pos+Prog1+Past+A3sg
ilerliyorlardı	ilerle+Verb+Pos+Prog1+A3pl+Past
göstergeleriydi	gösterge+Noun+A3pl+P3sg+Nom^DB+Verb+Zero+Past+A3sg
dehşetti	dehşet+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A3sg
sersemlemişti	sersemle+Verb+Pos+Narr+Past+A3sg
korkmuştu	kork+Verb+Pos+Narr+Past+A3sg
hissettiyse	hisset+Verb+Pos+Past+Cond+A3sg
döndürmüştü	dön+Verb^DB+Verb+Caus+Pos+Narr+Past+A3sg
şaşırtıyordu	şaşır+Verb^DB+Verb+Caus+Pos+Prog1+Past+A3sg
ayrılmıyordu	ayır+Verb^DB+Verb+Pass+Neg+Prog1+Past+A3sg
korkuyordu	kork+Verb+Pos+Prog1+Past+A3sg
çıkaramıyordu	çık+Verb^DB+Verb+Caus^DB+Verb+Able+Neg+Prog1+Past+A3sg
bırakmadı	bırak+Verb+Neg+Past+A3sg
bağladı	bağla+Verb+Pos+Past+A3sg
fırlatıyordu	fırla+Verb^DB+Verb+Caus+Pos+Prog1+Past+A3sg
zannetti	zannet+Verb+Pos+Past+A3sg
bakındı	bakın+Verb+Pos+Past+A3sg
olduysa	ol+Verb+Pos+Past+Cond+A3sg
kayboluvermişti	kaybol+Verb+Pos^DB+Verb+Hastily+Narr+Past+A3sg
şaşırmadı	şaşır+Verb+Neg+Past+A3sg
beklemekteydi	bekle+Verb+Pos^DB+Noun+Inf1+A3sg+Pnon+Loc^DB+Verb+Zero+Past+A3sg
geldiler	gel+Verb+Pos+Past+A3pl
doladı	dola+Verb+Pos+Past+A3sg
saldıracaktı	sal+Verb^DB+Verb+Caus+Pos+Fut+Past+A3sg
yakaladı	yakala+Verb+Pos+Past+A3sg
diyordu	de+Verb+Pos+Prog1+Past+A3sg
sandı	san+Verb+Pos+Past+A3sg
gülüyordu	gül+Verb+Pos+Prog1+Past+A3sg
sertleştirdi	sert+Adj^DB+Verb+Become^DB+Verb+Caus+Pos+Past+A3sg
öğretmişti	öğret+Verb+Pos+Narr+Past+A3sg
eğdi	eğ+Verb+Pos+Past+A3sg
açtı	aç+Verb+Pos+Past+A3sg
uyarıyordu	uyar+Verb+Pos+Prog1+Past+A3sg
yüklenmişti	yükle+Verb^DB+Verb+Pass+Pos+Narr+Past+A3sg
takıldı	tak+Verb^DB+Verb+Pass+Pos+Past+A3sg
endişeliydi	endişe+Noun+A3sg+Pnon+Nom^DB+Adj+With^DB+Verb+Zero+Past+A3sg
oluşturuyordu	oluş+Verb^DB+Verb+Caus+Pos+Prog1+Past+A3sg
uzanıyordu	uza+Verb^DB+Verb+Pass+Pos+Prog1+Past+A3sg
saldırdı	sal+Verb^DB+Verb+Caus+Pos+Past+A3sg
kesmişti	kes+Verb+Pos+Narr+Past+A3sg
yapacaktı	yap+Verb+Pos+Fut+Past+A3sg
durdurabildi	dur+Verb^DB+Verb+Caus+Pos^DB+Verb+Able+Past+A3sg
harcamıştı	harca+Verb+Pos+Narr+Past+A3sg
oturakaldı	otur+Verb+Pos^DB+Verb+Stay+Past+A3sg
köpeğiydi	köpek+Noun+A3sg+P3sg+Nom^DB+Verb+Zero+Past+A3sg
saldıramazdı	sal+Verb^DB+Verb+Caus^DB+Verb+Able+Neg+Aor+Past+A3sg
engeldi	engel+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A3sg
edebilmeliydi	et+Verb+Pos^DB+Verb+Able+Neces+Past+A3sg
gerekmiyordu	gerek+Verb+Neg+Prog1+Past+A3sg
farklıydı	fark+Noun+A3sg+Pnon+Nom^DB+Adj+With^DB+Verb+Zero+Past+A3sg
güçlüydü	güç+Noun+A3sg+Pnon+Nom^DB+Adj+With^DB+Verb+Zero+Past+A3sg
kurttu	kurt+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A3sg
bulunmadı	bulun+Verb+Neg+Past+A3sg
istemiyordu	iste+Verb+Neg+Prog1+Past+A3sg
kesiyordu	kes+Verb+Pos+Prog1+Past+A3sg
seslendi	seslen+Verb+Pos+Past+A3sg
denedi	dene+Verb+Pos+Past+A3sg
bırakmıyordu	bırak+Verb+Neg+Prog1+Past+A3sg
dikiliyordu	dik+Verb^DB+Verb+Pass+Pos+Prog1+Past+A3sg
felaketti	felaket+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A3sg
çalıştıysa	çalış+Verb+Pos+Past+Cond+A3sg
kalmıştı	kal+Verb+Pos+Narr+Past+A3sg
biriydi	biri+Pron+Quant+A3sg+P3sg+Nom^DB+Verb+Zero+Past+A3sg
abanıverdi	aban+Verb+Pos^DB+Verb+Hastily+Past+A3sg
kalmadı	kal+Verb+Neg+Past+A3sg
attı	at+Verb+Pos+Past+A3sg
kuduruyordu	kudur+Verb+Pos+Prog1+Past+A3sg
kaybetmedi	kaybet+Verb+Neg+Past+A3sg
açılmıştı	aç+Verb^DB+Verb+Pass+Pos+Narr+Past+A3sg
takılmıştı	tak+Verb^DB+Verb+Pass+Pos+Narr+Past+A3sg
öğretecekti	öğret+Verb+Pos+Fut+Past+A3sg
kovalıyordu	kovala+Verb+Pos+Prog1+Past+A3sg
durmuştu	dur+Verb+Pos+Narr+Past+A3sg
iniyordu	in+Verb+Pos+Prog1+Past+A3sg
uzaklaşmamıştı	uzak+Adj^DB+Verb+Become+Neg+Narr+Past+A3sg
koyacaktı	koy+Verb+Pos+Fut+Past+A3sg
yuvarlandı	yuvarla+Verb^DB+Verb+Pass+Pos+Past+A3sg
yatmıştı	yat+Verb+Pos+Narr+Past+A3sg
gerilmişti	ger+Verb^DB+Verb+Pass+Pos+Narr+Past+A3sg
takırdadı	takırda+Verb+Pos+Past+A3sg
uzaktaydı	uzak+Adj^DB+Noun+Zero+A3sg+Pnon+Loc^DB+Verb+Zero+Past+A3sg
incinmişti	incin+Verb+Pos+Narr+Past+A3sg
alınmıştı	al+Verb^DB+Verb+Pass+Pos+Narr+Past+A3sg
saldırmıştı	sal+Verb^DB+Verb+Caus+Pos+Narr+Past+A3sg
yuvarlanmıştı	yuvarla+Verb^DB+Verb+Pass+Pos+Narr+Past+A3sg
yetişti	yetiş+Verb+Pos+Past+A3sg
uzaklaştırdı	uzak+Adj^DB+Verb+Become^DB+Verb+Caus+Pos+Past+A3sg
sakinleşebildi	sakin+Adj^DB+Verb+Become+Pos^DB+Verb+Able+Past+A3sg
gitmişti	git+Verb+Pos+Narr+Past+A3sg
çıkıyordu	çık+Verb+Pos+Prog1+Past+A3sg
bekliyorlardı	bekle+Verb+Pos+Prog1+A3pl+Past
öğrenmişti	öğren+Verb+Pos+Narr+Past+A3sg
benzemiyordu	benze+Verb+Neg+Prog1+Past+A3sg
görünmüyordu	görün+Verb+Neg+Prog1+Past+A3sg
yatıştırıyordu	yatış+Verb^DB+Verb+Caus+Pos+Prog1+Past+A3sg
kıvrıldı	kıvır+Verb^DB+Verb+Pass+Pos+Past+A3sg
yanındaydı	yan+Noun+A3sg+P3sg+Loc^DB+Verb+Zero+Past+A3sg
okşuyordu	okşa+Verb+Pos+Prog1+Past+A3sg
inliyordu	inle+Verb+Pos+Prog1+Past+A3sg
öfkelenmişti	öfke+Noun+A3sg+Pnon+Nom^DB+Verb+Acquire+Pos+Narr+Past+A3sg
yöneldiler	yönel+Verb+Pos+Past+A3pl
kabarttı	kabar+Verb^DB+Verb+Caus+Pos+Past+A3sg
onayladı	onayla+Verb+Pos+Past+A3sg
zannettiniz	zannet+Verb+Pos+Past+A2pl
kolluyordu	kolla+Verb+Pos+Prog1+Past+A3sg
tetikteydi	tetik+Noun+A3sg+Pnon+Loc^DB+Verb+Zero+Past+A3sg
aradı	ara+Verb+Pos+Past+A3sg
bulamadı	bul+Verb^DB+Verb+Able+Neg+Past+A3sg
yattı	yat+Verb+Pos+Past+A3sg
fırlayacaktı	fırla+Verb+Pos+Fut+Past+A3sg
sahipti	sahip+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A3sg
kaynaklanmıyordu	kaynakla+Verb^DB+Verb+Pass+Neg+Prog1+Past+A3sg
alıştı	alış+Verb+Pos+Past+A3sg
girmemişti	gir+Verb+Neg+Narr+Past+A3sg
yetindi	yetin+Verb+Pos+Past+A3sg
olabilirlerdi	ol+Verb+Pos^DB+Verb+Able+Aor+A3pl+Past
bırakmalarıydı	bırak+Verb+Pos^DB+Noun+Inf2+A3pl+P3sg+Nom^DB+Verb+Zero+Past+A3sg
kararlıydı	karar+Noun+A3sg+Pnon+Nom^DB+Adj+With^DB+Verb+Zero+Past+A3sg
unutmamıştı	unut+Verb+Neg+Narr+Past+A3sg
umursamıyordu	umursa+Verb+Neg+Prog1+Past+A3sg
anladı	anla+Verb+Pos+Past+A3sg
göstermiyordu	göster+Verb+Neg+Prog1+Past+A3sg
bambaşkaydı	bambaşka+Adj^DB+Verb+Zero+Past+A3sg
yumuyordu	yum+Verb+Pos+Prog1+Past+A3sg
gelmezdi	gel+Verb+Neg+Aor+Past+A3sg
yerleşmişti	yerleş+Verb+Pos+Narr+Past+A3sg
kışkırtıyordu	kışkırt+Verb+Pos+Prog1+Past+A3sg
çalışacaktı	çalış+Verb+Pos+Fut+Past+A3sg
geçiremiyordu	geç+Verb^DB+Verb+Caus^DB+Verb+Able+Neg+Prog1+Past+A3sg
tutuyordu	tut+Verb+Pos+Prog1+Past+A3sg
savuşuyordu	savuş+Verb+Pos+Prog1+Past+A3sg
uzaklaşıyordu	uzak+Adj^DB+Verb+Become+Pos+Prog1+Past+A3sg
getirmişti	getir+Verb+Pos+Narr+Past+A3sg
kalıyordu	kal+Verb+Pos+Prog1+Past+A3sg
aitti	ait+Postp+PCDat^DB+Verb+Zero+Past+A3sg
karmaşıktı	karmaşık+Adj^DB+Verb+Zero+Past+A3sg
anlayacaktı	anla+Verb+Pos+Fut+Past+A3sg
anlamıştı	anla+Verb+Pos+Narr+Past+A3sg
yetinmeliydi	yetin+Verb+Pos+Neces+Past+A3sg
edinebilmişti	edin+Verb+Pos^DB+Verb+Able+Narr+Past+A3sg
koruyordu	koru+Verb+Pos+Prog1+Past+A3sg
sevememişti	sev+Verb^DB+Verb+Able+Neg+Narr+Past+A3sg
çektirmemişlerdi	çek+Verb^DB+Verb+Caus+Neg+Narr+A3pl+Past
bilemezdi	bil+Verb^DB+Verb+Able+Neg+Aor+Past+A3sg
uyarmıştı	uyar+Verb+Pos+Narr+Past+A3sg
süzmüştü	süz+Verb+Pos+Narr+Past+A3sg
engelleyemiyordu	engelle+Verb^DB+Verb+Able+Neg+Prog1+Past+A3sg
olmuyordu	ol+Verb+Neg+Prog1+Past+A3sg
kalmıyordu	kal+Verb+Neg+Prog1+Past+A3sg
beslemiyordu	besle+Verb+Neg+Prog1+Past+A3sg
zorluyordu	zorla+Verb+Pos+Prog1+Past+A3sg
sırnaşmıyordu	sırnaş+Verb+Neg+Prog1+Past+A3sg
etmiyordu	et+Verb+Neg+Prog1+Past+A3sg
koşmazdı	koş+Verb+Neg+Aor+Past+A3sg
beklerdi	bekle+Verb+Pos+Aor+Past+A3sg
gidiyorlardı	git+Verb+Pos+Prog1+A3pl+Past
bürünüyordu	bürü+Verb^DB+Verb+Pass+Pos+Prog1+Past+A3sg
gösteriyordu	göster+Verb+Pos+Prog1+Past+A3sg
hoşlanıyordu	hoşlan+Verb+Pos+Prog1+Past+A3sg
çıkmıyordu	çık+Verb+Neg+Prog1+Past+A3sg
edemiyorlardı	et+Verb^DB+Verb+Able+Neg+Prog1+A3pl+Past
sokuluyordu	sok+Verb^DB+Verb+Pass+Pos+Prog1+Past+A3sg
mallarıydı	mal+Noun+A3pl+P3sg+Nom^DB+Verb+Zero+Past+A3sg
öğrendi	öğren+Verb+Pos+Past+A3sg
yaklaşmıyorlardı	yaklaş+Verb+Neg+Prog1+A3pl+Past
yıkıyorlardı	yıka+Verb+Pos+Prog1+A3pl+Past
bitmiyordu	bit+Verb+Neg+Prog1+Past+A3sg
genişti	geniş+Adj^DB+Verb+Zero+Past+A3sg
kaplıyordu	kapla+Verb+Pos+Prog1+Past+A3sg
bulunuyordu	bulun+Verb+Pos+Prog1+Past+A3sg
yürütülüyordu	yürü+Verb^DB+Verb+Caus^DB+Verb+Pass+Pos+Prog1+Past+A3sg
öğreniyordu	öğren+Verb+Pos+Prog1+Past+A3sg
sesiydi	ses+Noun+A3sg+P3sg+Nom^DB+Verb+Zero+Past+A3sg
acıtabiliyorlardı	acı+Verb^DB+Verb+Caus+Pos^DB+Verb+Able+Prog1+A3pl+Past
perçinleniyordu	perçinle+Verb^DB+Verb+Pass+Pos+Prog1+Past+A3sg
yaralıyordu	yarala+Verb+Pos+Prog1+Past+A3sg
tarifsizdi	tarif+Noun+A3sg+Pnon+Nom^DB+Adj+Without^DB+Verb+Zero+Past+A3sg
düzenliyordu	düzenle+Verb+Pos+Prog1+Past+A3sg
köpekti	köpek+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A3sg
yaşarlardı	yaşa+Verb+Pos+Aor+A3pl+Past
oluyorlardı	ol+Verb+Pos+Prog1+A3pl+Past
düşünmemişti	düşün+Verb+Neg+Narr+Past+A3sg
almadı	al+Verb+Neg+Past+A3sg
öğrenecekti	öğren+Verb+Pos+Fut+Past+A3sg
geziniyordu	gezin+Verb+Pos+Prog1+Past+A3sg
dönmüştü	dön+Verb+Pos+Narr+Past+A3sg
geliverdi	gel+Verb+Pos^DB+Verb+Hastily+Past+A3sg
uyanmıştı	uyan+Verb+Pos+Narr+Past+A3sg
yakalayıverdi	yakala+Verb+Pos^DB+Verb+Hastily+Past+A3sg
başkaydı	başka+Adj^DB+Verb+Zero+Past+A3sg
kısmetliydi	kısmet+Noun+A3sg+Pnon+Nom^DB+Adj+With^DB+Verb+Zero+Past+A3sg
atladı	atla+Verb+Pos+Past+A3sg
durdurabilirdi	dur+Verb^DB+Verb+Caus+Pos^DB+Verb+Able+Aor+Past+A3sg
demedi	de+Verb+Neg+Past+A3sg
