rahatlattı	rahatla+Verb^DB+Verb+Caus+Pos+Past+A3sg
durduğunda	dur+Verb+Pos^DB+Noun+PastPart+A3sg+P3sg+Loc
soğuyacak	soğu+Verb+Pos+Fut+A3sg
düşünüyorlar	düşün+Verb+Pos+Prog1+A3pl
bulmaları	bul+Verb+Pos^DB+Noun+Inf2+A3pl+P3pl+Nom
katılmış	kat+Verb^DB+Verb+Pass+Pos+Narr+A3sg
edilmesinden	et+Verb^DB+Verb+Pass+Pos^DB+Noun+Inf2+A3sg+P3sg+Abl
edilsin	et+Verb^DB+Verb+Pass+Pos+Imp+A3sg
yazanlar	yaz+Verb+Pos^DB+Adj+PresPart^DB+Noun+Zero+A3pl+Pnon+Nom
sataşmalar	sataş+Verb+Pos^DB+Noun+Inf2+A3pl+Pnon+Nom
yaşanıyor	yaşa+Verb^DB+Verb+Pass+Pos+Prog1+A3sg
katlediliyor	katlet+Verb^DB+Verb+Pass+Pos+Prog1+A3sg
uğraşmıyor	uğraş+Verb+Neg+Prog1+A3sg
bitenden	bit+Verb+Pos^DB+Adj+PresPart^DB+Noun+Zero+A3sg+Pnon+Abl
çıkışarak	çıkış+Verb+Pos^DB+Adverb+ByDoingSo
çekilmeye	çek+Verb^DB+Verb+Pass+Pos^DB+Noun+Inf2+A3sg+Pnon+Dat
zorlamış	zorla+Verb+Pos+Narr+A3sg
tavsamıştı	tavsa+Verb+Pos+Narr+Past+A3sg
çalmadan	çal+Verb+Pos^DB+Noun+Inf2+A3sg+Pnon+Abl
kullanıldığına	kullan+Verb^DB+Verb+Pass+Pos^DB+Noun+PastPart+A3sg+P3sg+Dat
bırakılıyor	bırak+Verb^DB+Verb+Pass+Pos+Prog1+A3sg
yaklaşma	yaklaş+Verb+Pos^DB+Noun+Inf2+A3sg+Pnon+Nom
kurtarıyorlar	kurtar+Verb+Pos+Prog1+A3pl
tutuklanıyor	tutukla+Verb^DB+Verb+Pass+Pos+Prog1+A3sg
çatışma	çatış+Verb+Pos^DB+Noun+Inf2+A3sg+Pnon+Nom
öldürdükleri	öl+Verb^DB+Verb+Caus+Pos^DB+Adj+PastPart+P3pl
saldırıyor	sal+Verb^DB+Verb+Caus+Pos+Prog1+A3sg
gidecekken	git+Verb+Pos+Fut^DB+Adverb+While
vazgeçiyor	vazgeç+Verb+Pos+Prog1+A3sg
yayınlanan	yayınla+Verb^DB+Verb+Pass+Pos^DB+Adj+PresPart
sömürüp	sömür+Verb+Pos^DB+Adverb+AfterDoingSo
topluyorlar	topla+Verb+Pos+Prog1+A3pl
avlanmadan	avla+Verb^DB+Verb+Pass+Pos^DB+Noun+Inf2+A3sg+Pnon+Abl
tüketiyor	tüket+Verb+Pos+Prog1+A3sg
alınıyorlar	al+Verb^DB+Verb+Pass+Pos+Prog1+A3pl
düşünmüyor	düşün+Verb+Neg+Prog1+A3sg
kaybetmek	kaybet+Verb+Pos^DB+Noun+Inf1+A3sg+Pnon+Nom
oluşturuyor	oluş+Verb^DB+Verb+Caus+Pos+Prog1+A3sg
tüketiciye	tüket+Verb+Pos^DB+Noun+Agt+A3sg+Pnon+Dat
bulununca	bul+Verb^DB+Verb+Pass+Pos^DB+Adverb+When
katılıyor	kat+Verb^DB+Verb+Pass+Pos+Prog1+A3sg
püskürüyor	püskür+Verb+Pos+Prog1+A3sg
gidenlere	git+Verb+Pos^DB+Adj+PresPart^DB+Noun+Zero+A3pl+Pnon+Dat
takılıyor	takıl+Verb+Pos+Prog1+A3sg
koşmakla	koş+Verb+Pos^DB+Noun+Inf1+A3sg+Pnon+Ins
suçlanıyor	suçla+Verb^DB+Verb+Pass+Pos+Prog1+A3sg
doğduktan	doğ+Verb+Pos^DB+Noun+PastPart+A3sg+Pnon+Abl
görürse	gör+Verb+Pos+Aor+Cond+A3sg
adayan	ada+Verb+Pos^DB+Adj+PresPart
tıraşlayıp	tıraşla+Verb+Pos^DB+Adverb+AfterDoingSo
bozuyor	boz+Verb+Pos+Prog1+A3sg
savunucusu	savun+Verb+Pos^DB+Noun+Agt+A3sg+P3sg+Nom
çekmeyi	çek+Verb+Pos^DB+Noun+Inf2+A3sg+Pnon+Acc
başarıyor	başar+Verb+Pos+Prog1+A3sg
girişilen	giriş+Verb^DB+Verb+Pass+Pos^DB+Adj+PresPart
kazanıyor	kazan+Verb+Pos+Prog1+A3sg
dalan	dal+Verb+Pos^DB+Adj+PresPart
bakışıyla	bak+Verb+Pos^DB+Noun+Inf3+A3sg+P3sg+Ins
adıyor	ada+Verb+Pos+Prog1+A3sg
kurduğundan	kur+Verb+Pos^DB+Noun+PastPart+A3sg+P3sg+Abl
korunması	koru+Verb^DB+Verb+Pass+Pos^DB+Noun+Inf2+A3sg+P3sg+Nom
yansıtmayı	yansı+Verb^DB+Verb+Caus+Pos^DB+Noun+Inf2+A3sg+Pnon+Acc
unutmuyordu	unut+Verb+Neg+Prog1+Past+A3sg
yansıtılmasının	yansı+Verb^DB+Verb+Caus^DB+Verb+Pass+Pos^DB+Noun+Inf2+A3sg+P3sg+Gen
taslamıyor	tasla+Verb+Neg+Prog1+A3sg
okuyacaksınız	oku+Verb+Pos+Fut+A2pl
bakakaldığımı	bak+Verb+Pos^DB+Verb+Stay^DB+Noun+PastPart+A3sg+P1sg+Acc
koyulmuştuk	koy+Verb^DB+Verb+Pass+Pos+Narr+Past+A1pl
gitmeyecektik	git+Verb+Neg+Fut+Past+A1pl
verecektik	ver+Verb+Pos+Fut+Past+A1pl
tırmanıyorduk	tırman+Verb+Pos+Prog1+Past+A1pl
serinlemişti	serinle+Verb+Pos+Narr+Past+A3sg
sarmalamış	sarmala+Verb+Pos+Narr+A3sg
tutuşturulan	tutuş+Verb^DB+Verb+Caus^DB+Verb+Pass+Pos^DB+Adj+PresPart
çalışmıştım	çalış+Verb+Pos+Narr+Past+A1sg
demiştim	de+Verb+Pos+Narr+Past+A1sg
oturduğumuzda	otur+Verb+Pos^DB+Noun+PastPart+A3sg+P1pl+Loc
oynaşmaya	oynaş+Verb+Pos^DB+Noun+Inf2+A3sg+Pnon+Dat
soğutulmuş	soğu+Verb^DB+Verb+Caus^DB+Verb+Pass+Pos+Narr+A3sg
sinmişti	sin+Verb+Pos+Narr+Past+A3sg
çalıyordu	çal+Verb+Pos+Prog1+Past+A3sg
ısmarlamıştım	ısmarla+Verb+Pos+Narr+Past+A1sg
haşlanıyor	haşla+Verb^DB+Verb+Pass+Pos+Prog1+A3sg
dövülmüş	döv+Verb^DB+Verb+Pass+Pos+Narr+A3sg
rendelenmiş	rendele+Verb^DB+Verb+Pass+Pos^DB+Adj+NarrPart
dökülüyor	dök+Verb^DB+Verb+Pass+Pos+Prog1+A3sg
dilimlenmiş	dilimle+Verb^DB+Verb+Pass+Pos+Narr+A3sg
kızartıldıktan	kızar+Verb^DB+Verb+Caus^DB+Verb+Pass+Pos^DB+Noun+PastPart+A3sg+Pnon+Abl
diziliyor	diz+Verb^DB+Verb+Pass+Pos+Prog1+A3sg
kapatılıyor	kapa+Verb^DB+Verb+Caus^DB+Verb+Pass+Pos+Prog1+A3sg
döküldükten	dök+Verb^DB+Verb+Pass+Pos^DB+Noun+PastPart+A3sg+Pnon+Abl
pişiriliyor	piş+Verb^DB+Verb+Caus^DB+Verb+Pass+Pos+Prog1+A3sg
çıkmıştık	çık+Verb+Pos+Narr+Past+A1pl
yürümeyi	yürü+Verb+Pos^DB+Noun+Inf2+A3sg+Pnon+Acc
serpe	serp+Verb+Pos+Opt+A3sg
uzanmışlardı	uza+Verb^DB+Verb+Pass+Pos+Narr+A3pl+Past
asılan	as+Verb^DB+Verb+Pass+Pos^DB+Adj+PresPart
çalmamaları	çal+Verb+Neg^DB+Noun+Inf2+A3pl+P3sg+Nom
uyarılmıştı	uyar+Verb^DB+Verb+Pass+Pos+Narr+Past+A3sg
kaybolmuştu	kaybol+Verb+Pos+Narr+Past+A3sg
indiğimiz	in+Verb+Pos^DB+Adj+PastPart+P1pl
bulmuştuk	bul+Verb+Pos+Narr+Past+A1pl
kutladıktan	kutla+Verb+Pos^DB+Noun+PastPart+A3sg+Pnon+Abl
seyretmeye	seyret+Verb+Pos^DB+Noun+Inf2+A3sg+Pnon+Dat
dalmıştık	dal+Verb+Pos+Narr+Past+A1pl
demirlemiş	demirle+Verb+Pos+Narr+A3sg
yazacağı	yaz+Verb+Pos^DB+Noun+FutPart+A3sg+P3sg+Nom
kokardı	kok+Verb+Pos+Aor+Past+A3sg
aradığımızı	ara+Verb+Pos^DB+Noun+PastPart+A3sg+P1pl+Acc
durmuştuk	dur+Verb+Pos+Narr+Past+A1pl
mırıldanmıştım	mırıldan+Verb+Pos+Narr+Past+A1sg
yetiştiğimden	yetiş+Verb+Pos^DB+Noun+PastPart+A3sg+P1sg+Abl
yetişirim	yetiş+Verb+Pos+Aor+A1sg
yazamadım	yaz+Verb^DB+Verb+Able+Neg+Past+A1sg
tırmanmaktı	tırman+Verb+Pos^DB+Noun+Inf1+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A3sg
başlattığı	başla+Verb^DB+Verb+Caus+Pos^DB+Noun+PastPart+A3sg+P3sg+Nom
tırmanış	tırman+Verb+Pos^DB+Noun+Inf3+A3sg+Pnon+Nom
bulunmaması	bulun+Verb+Neg^DB+Noun+Inf2+A3sg+P3sg+Nom
birleşince	birleş+Verb+Pos^DB+Adverb+When
tırmanışı	tırman+Verb+Pos^DB+Noun+Inf3+A3sg+P3sg+Nom
tırmanışını	tırman+Verb+Pos^DB+Noun+Inf3+A3sg+P3sg+Acc
düşerek	düş+Verb+Pos^DB+Adverb+ByDoingSo
sürdüğü	sür+Verb+Pos^DB+Noun+PastPart+A3sg+P3sg+Nom
kurtulamadığı	kurtul+Verb^DB+Verb+Able+Neg^DB+Adj+PastPart+P3sg
belirtildi	belir+Verb^DB+Verb+Caus^DB+Verb+Pass+Pos+Past+A3sg
göstermişti	göster+Verb+Pos+Narr+Past+A3sg
tırmanışına	tırman+Verb+Pos^DB+Noun+Inf3+A3sg+P3sg+Dat
kayarak	kay+Verb+Pos^DB+Adverb+ByDoingSo
kurtulan	kurtul+Verb+Pos^DB+Adj+PresPart
gördükten	gör+Verb+Pos^DB+Noun+PastPart+A3sg+Pnon+Abl
edilmişti	et+Verb^DB+Verb+Pass+Pos+Narr+Past+A3sg
tırmanmayı	tırman+Verb+Pos^DB+Noun+Inf2+A3sg+Pnon+Acc
tırmanışa	tırman+Verb+Pos^DB+Noun+Inf3+A3sg+Pnon+Dat
düştüğüm	düş+Verb+Pos^DB+Adj+PastPart+P1sg
içmiştim	iç+Verb+Pos+Narr+Past+A1sg
tırmanan	tırman+Verb+Pos^DB+Adj+PresPart
göndererek	gönder+Verb+Pos^DB+Adverb+ByDoingSo
alamazsan	al+Verb^DB+Verb+Able+Neg+Aor+Cond+A2sg
bildir	bil+Verb^DB+Verb+Caus+Pos+Imp+A2sg
görüşmesini	görüş+Verb+Pos^DB+Noun+Inf2+A3sg+P3sg+Acc
bırakmıyor	bırak+Verb+Neg+Prog1+A3sg
alınamadı	alın+Verb^DB+Verb+Able+Neg+Past+A3sg
alamayınca	al+Verb^DB+Verb+Able+Neg^DB+Adverb+When
başlattı	başla+Verb^DB+Verb+Caus+Pos+Past+A3sg
ulaştı	ulaş+Verb+Pos+Past+A3sg
donarak	don+Verb+Pos^DB+Adverb+ByDoingSo
saptandı	sapta+Verb^DB+Verb+Pass+Pos+Past+A3sg
yıkıldı	yık+Verb^DB+Verb+Pass+Pos+Past+A3sg
arzuluyordu	arzula+Verb+Pos+Prog1+Past+A3sg
kalkıştı	kalkış+Verb+Pos+Past+A3sg
taşıyacak	taşı+Verb+Pos^DB+Adj+FutPart+Pnon
ulaşacaktı	ulaş+Verb+Pos+Fut+Past+A3sg
tırmanmaya	tırman+Verb+Pos^DB+Noun+Inf2+A3sg+Pnon+Dat
eriyen	eri+Verb+Pos^DB+Adj+PresPart
donup	don+Verb+Pos^DB+Adverb+AfterDoingSo
başgösterdiği	başgöster+Verb+Pos^DB+Adj+PastPart+P3sg
yapılmamasını	yap+Verb^DB+Verb+Pass+Neg^DB+Noun+Inf2+A3sg+P3sg+Acc
etkilenerek	etkile+Verb^DB+Verb+Pass+Pos^DB+Adverb+ByDoingSo
hastalanması	hastalan+Verb+Pos^DB+Noun+Inf2+A3sg+P3sg+Nom
gidilmemesi	git+Verb^DB+Verb+Pass+Neg^DB+Noun+Inf2+A3sg+P3sg+Nom
azaltıyor	azal+Verb^DB+Verb+Caus+Pos+Prog1+A3sg
takarak	tak+Verb+Pos^DB+Adverb+ByDoingSo
dolaşma	dolaş+Verb+Pos^DB+Noun+Inf2+A3sg+Pnon+Nom
takmayanlara	tak+Verb+Neg^DB+Adj+PresPart^DB+Noun+Zero+A3pl+Pnon+Dat
görülmesi	gör+Verb^DB+Verb+Pass+Pos^DB+Noun+Inf2+A3sg+P3sg+Nom
indiği	in+Verb+Pos^DB+Adj+PastPart+P3sg
yakalanıp	yakala+Verb^DB+Verb+Pass+Pos^DB+Adverb+AfterDoingSo
yakalanmadıkları	yakala+Verb^DB+Verb+Pass+Neg^DB+Adj+PastPart+P3pl
kaldırıldı	kaldır+Verb^DB+Verb+Pass+Pos+Past+A3sg
edileceğini	et+Verb^DB+Verb+Pass+Pos^DB+Noun+FutPart+A3sg+P3sg+Acc
araştırmak	araştır+Verb+Pos^DB+Noun+Inf1+A3sg+Pnon+Nom
incelemeler	incele+Verb+Pos^DB+Noun+Inf2+A3pl+Pnon+Nom
kaynaklandığı	kaynakla+Verb^DB+Verb+Pass+Pos^DB+Noun+PastPart+A3sg+P3sg+Nom
sanılan	san+Verb^DB+Verb+Pass+Pos^DB+Adj+PresPart
sevilen	sev+Verb^DB+Verb+Pass+Pos^DB+Adj+PresPart
beklemiyordum	bekle+Verb+Neg+Prog1+Past+A1sg
şımarmam	şımar+Verb+Pos^DB+Noun+Inf2+A3sg+P1sg+Nom
kopmayacağım	kop+Verb+Neg+Fut+A1sg
kurdum	kur+Verb+Pos+Past+A1sg
oynadım	oyna+Verb+Pos+Past+A1sg
çıkmadım	çık+Verb+Neg+Past+A1sg
yapıyordum	yap+Verb+Pos+Prog1+Past+A1sg
istemiyordum	iste+Verb+Neg+Prog1+Past+A1sg
devrettim	devret+Verb+Pos+Past+A1sg
bırakmama	bırak+Verb+Neg^DB+Noun+Inf2+A3sg+Pnon+Nom
başlayabilirim	başla+Verb+Pos^DB+Verb+Able+Aor+A1sg
kazanıyorum	kazan+Verb+Pos+Prog1+A1sg
istemediğin	iste+Verb+Neg^DB+Noun+PastPart+A3sg+P2sg+Nom
baktın	bak+Verb+Pos+Past+A2sg
kazanılıyor	kazan+Verb^DB+Verb+Pass+Pos+Prog1+A3sg
seyretmezdim	seyret+Verb+Neg+Aor+Past+A1sg
izlemişliğim	izle+Verb+Pos^DB+Adj+NarrPart^DB+Noun+Ness+A3sg+P1sg+Nom
canlandırmayı	can+Noun+A3sg+Pnon+Nom^DB+Verb+Acquire^DB+Verb+Caus+Pos^DB+Noun+Inf2+A3sg+Pnon+Acc
buluştun	buluş+Verb+Pos+Past+A2sg
kazanır	kazan+Verb+Pos+Aor+A3sg
dönerim	dön+Verb+Pos+Aor+A1sg
tanıştırdı	tanış+Verb^DB+Verb+Caus+Pos+Past+A3sg
arıyorlarmış	ara+Verb+Pos+Prog1+A3pl+Narr
kalacaksın	kal+Verb+Pos+Fut+A2sg
yerleştim	yerleş+Verb+Pos+Past+A1sg
inanmıyorum	inan+Verb+Neg+Prog1+A1sg
almamıştım	al+Verb+Neg+Narr+Past+A1sg
takmıştım	tak+Verb+Pos+Narr+Past+A1sg
sevdim	sev+Verb+Pos+Past+A1sg
güvenen	güven+Verb+Pos^DB+Adj+PresPart
gösterebiliyorum	göster+Verb+Pos^DB+Verb+Able+Prog1+A1sg
durabiliyor	dur+Verb+Pos^DB+Verb+Able+Prog1+A3sg
okuyamamış	oku+Verb^DB+Verb+Able+Neg+Narr+A3sg
düşmemesi	düş+Verb+Neg^DB+Noun+Inf2+A3sg+P3sg+Nom
okutmak	oku+Verb^DB+Verb+Caus+Pos^DB+Noun+Inf1+A3sg+Pnon+Nom
çalmışsın	çal+Verb+Pos+Narr+A2sg
çalmaktır	çal+Verb+Pos^DB+Noun+Inf1+A3sg+Pnon+Nom^DB+Verb+Zero+Pres+A3sg+Cop
konuşursak	konuş+Verb+Pos+Aor+Cond+A1pl
geçiştiriyorsun	geçiş+Verb^DB+Verb+Caus+Pos+Prog1+A2sg
diyip	de+Verb+Pos^DB+Adverb+AfterDoingSo
kovulacaksın	kov+Verb^DB+Verb+Pass+Pos+Fut+A2sg
çalışacaksın	çalış+Verb+Pos+Fut+A2sg
duramazsın	dur+Verb^DB+Verb+Able+Neg+Aor+A2sg
almıyorlar	al+Verb+Neg+Prog1+A3pl
girdiğin	gir+Verb+Pos^DB+Noun+PastPart+A3sg+P2sg+Nom
alınsın	alın+Verb+Pos+Imp+A3sg
benzetiyorlar	benze+Verb^DB+Verb+Caus+Pos+Prog1+A3pl
doğalım	doğ+Verb+Pos+Opt+A1pl
taşıyorum	taş+Verb+Pos+Prog1+A1sg
atmam	at+Verb+Neg+Aor+A1sg
tanınıyorsun	tanı+Verb^DB+Verb+Pass+Pos+Prog1+A2sg
sevildin	sev+Verb^DB+Verb+Pass+Pos+Past+A2sg
patlayacak	patla+Verb+Pos+Fut+A3sg
patlamalar	patla+Verb+Pos^DB+Noun+Inf2+A3pl+Pnon+Nom
yükselmek	yüksel+Verb+Pos^DB+Noun+Inf1+A3sg+Pnon+Nom
kesiyor	kes+Verb+Pos+Prog1+A3sg
ağlattın	ağla+Verb^DB+Verb+Caus+Pos+Past+A2sg
bağırıyorlar	bağır+Verb+Pos+Prog1+A3pl
şaşırıyorum	şaşır+Verb+Pos+Prog1+A1sg
bağlıyorsun	bağla+Verb+Pos+Prog1+A2sg
batıyor	bat+Verb+Pos+Prog1+A3sg
bozulmaması	boz+Verb^DB+Verb+Pass+Neg^DB+Noun+Inf2+A3sg+P3sg+Nom
kazandıkça	kazan+Verb+Pos^DB+Adverb+AsLongAs
kaynaşırız	kaynaş+Verb+Pos+Aor+A1pl
aldık	al+Verb+Pos+Past+A1pl
öğreniyorum	öğren+Verb+Pos+Prog1+A1sg
diyebilmem	de+Verb+Pos^DB+Verb+Able^DB+Noun+Inf2+A3sg+P1sg+Nom
çalışabilirim	çalış+Verb+Pos^DB+Verb+Able+Aor+A1sg
istersin	iste+Verb+Pos+Aor+A2sg
tanıştık	tanış+Verb+Pos+Past+A1pl
oynuyor	oyna+Verb+Pos+Prog1+A3sg
beğeniyorum	beğen+Verb+Pos+Prog1+A1sg
çalışmaktan	çalış+Verb+Pos^DB+Noun+Inf1+A3sg+Pnon+Abl
giderim	git+Verb+Pos+Aor+A1sg
kalırsın	kal+Verb+Pos+Aor+A2sg
büyümedim	büyü+Verb+Neg+Past+A1sg
soyutlamış	soyutla+Verb+Pos+Narr+A3sg
yaşarlar	yaşa+Verb+Pos+Aor+A3pl
gitmezler	git+Verb+Neg+Aor+A3pl
kurmazlar	kur+Verb+Neg+Aor+A3pl
büyüdüm	büyü+Verb+Pos+Past+A1sg
görmemişim	gör+Verb+Neg+Narr+A1sg
olamazdım	ol+Verb^DB+Verb+Able+Neg+Aor+Past+A1sg
gitmedim	git+Verb+Neg+Past+A1sg
tanıdığını	tanı+Verb+Pos^DB+Noun+PastPart+A3sg+P3sg+Acc
çekmeler	çek+Verb+Pos^DB+Noun+Inf2+A3pl+Pnon+Nom
gösteriştir	göster+Verb+Pos^DB+Noun+Inf3+A3sg+Pnon+Nom^DB+Verb+Zero+Pres+A3sg+Cop
geçişe	geç+Verb+Pos^DB+Noun+Inf3+A3sg+Pnon+Dat
açıldığını	aç+Verb^DB+Verb+Pass+Pos^DB+Noun+PastPart+A3sg+P3sg+Acc
savurmak	savur+Verb+Pos^DB+Noun+Inf1+A3sg+Pnon+Nom
yakındılar	yakın+Verb+Pos+Past+A3pl
buzlanmaya	buz+Noun+A3sg+Pnon+Nom^DB+Verb+Acquire+Pos^DB+Noun+Inf2+A3sg+Pnon+Dat
uyarıldı	uyar+Verb^DB+Verb+Pass+Pos+Past+A3sg
düşenler	düş+Verb+Pos^DB+Adj+PresPart^DB+Noun+Zero+A3pl+Pnon+Nom
yaşadılar	yaşa+Verb+Pos+Past+A3pl
geçişine	geç+Verb+Pos^DB+Noun+Inf3+A3sg+P3sg+Dat
verilmezken	ver+Verb^DB+Verb+Pass+Neg+Aor^DB+Adverb+While
bekletildi	bekle+Verb^DB+Verb+Caus^DB+Verb+Pass+Pos+Past+A3sg
yağışlı	yağ+Verb+Pos^DB+Noun+Inf3+A3sg+Pnon+Nom^DB+Adj+With
yağışların	yağ+Verb+Pos^DB+Noun+Inf3+A3pl+Pnon+Gen
bekleniyor	bekle+Verb^DB+Verb+Pass+Pos+Prog1+A3sg
azalırken	azal+Verb+Pos+Aor^DB+Adverb+While
esecek	es+Verb+Pos+Fut+A3sg
uymaları	uy+Verb+Pos^DB+Noun+Inf2+A3pl+P3sg+Nom
yapmamaları	yap+Verb+Neg^DB+Noun+Inf2+A3pl+P3sg+Nom
uymaması	uy+Verb+Neg^DB+Noun+Inf2+A3sg+P3sg+Nom
vurgulandı	vurgula+Verb^DB+Verb+Pass+Pos+Past+A3sg
ağırlaştığı	ağır+Adj^DB+Verb+Become+Pos^DB+Adj+PastPart+P3sg
olmalarının	ol+Verb+Pos^DB+Noun+Inf2+A3pl+P3sg+Gen
bulunuldu	bul+Verb^DB+Verb+Pass+Pos+Past+A3sg
kalmadıkça	kal+Verb+Neg^DB+Adverb+AsLongAs
sollamayın	solla+Verb+Neg+Imp+A2pl
uyarılarak	uyar+Verb^DB+Verb+Pass+Pos^DB+Adverb+ByDoingSo
dinlenmelerinin	dinle+Verb^DB+Verb+Pass+Pos^DB+Noun+Inf2+A3pl+P3sg+Gen
sağlanacağı	sağla+Verb^DB+Verb+Pass+Pos^DB+Noun+FutPart+A3sg+P3sg+Nom
denetlemelerin	denetle+Verb+Pos^DB+Noun+Inf2+A3pl+Pnon+Gen
yapılacağı	yap+Verb^DB+Verb+Pass+Pos^DB+Noun+FutPart+A3sg+P3sg+Nom
izlettirileceği	izle+Verb^DB+Verb+Caus^DB+Verb+Caus^DB+Verb+Pass+Pos^DB+Noun+FutPart+A3sg+P3sg+Nom
olmadıklarının	ol+Verb+Neg^DB+Noun+PastPart+A3sg+P3pl+Gen
edileceği	et+Verb^DB+Verb+Pass+Pos^DB+Noun+FutPart+A3sg+P3sg+Nom
bulunmadığının	bul+Verb^DB+Verb+Pass+Neg^DB+Noun+PastPart+A3sg+P3sg+Gen
denetleneceği	denetle+Verb^DB+Verb+Pass+Pos^DB+Noun+FutPart+A3sg+P3sg+Nom
konaklama	konakla+Verb+Pos^DB+Noun+Inf2+A3sg+Pnon+Nom
bölmeleri	böl+Verb+Pos^DB+Noun+Inf2+A3pl+P3pl+Nom
işletmede	işle+Verb^DB+Verb+Caus+Pos^DB+Noun+Inf2+A3sg+Pnon+Loc
bulundururlar	bulun+Verb^DB+Verb+Caus+Pos+Aor+A3pl
yazılmak	yaz+Verb^DB+Verb+Pass+Pos^DB+Noun+Inf1+A3sg+Pnon+Nom
düzenlenince	düzenle+Verb^DB+Verb+Pass+Pos^DB+Adverb+When
kalmıyor	kal+Verb+Neg+Prog1+A3sg
karşılaştırılacak	karşılaştır+Verb^DB+Verb+Pass+Pos^DB+Adj+FutPart+Pnon
uygulanma	uygula+Verb^DB+Verb+Pass+Pos^DB+Noun+Inf2+A3sg+Pnon+Nom
etseler	et+Verb+Pos+Desr+A3pl
yaratabilir	yarat+Verb+Pos^DB+Verb+Able+Aor+A3sg
tıklatıyorlar	tıkla+Verb^DB+Verb+Caus+Pos+Prog1+A3pl
düşünebiliyor	düşün+Verb+Pos^DB+Verb+Able+Prog1+A3sg
karışacak	karış+Verb+Pos+Fut+A3sg
tıklatma	tıkla+Verb^DB+Verb+Caus+Pos^DB+Noun+Inf2+A3sg+Pnon+Nom
anlatalım	anla+Verb^DB+Verb+Caus+Pos+Opt+A1pl
gitmişler	git+Verb+Pos+Narr+A3pl
konuştukça	konuş+Verb+Pos^DB+Adverb+AsLongAs
konuşmuşlar	konuş+Verb+Pos+Narr+A3pl
konuşmalardan	konuş+Verb+Pos^DB+Noun+Inf2+A3pl+Pnon+Abl
uyuyamamış	uyu+Verb^DB+Verb+Able+Neg+Narr+A3sg
söylüyormuş	söyle+Verb+Pos+Prog1+Narr+A3sg
dayanamamış	daya+Verb^DB+Verb+Pass^DB+Verb+Able+Neg+Narr+A3sg
seslenmiş	sesle+Verb^DB+Verb+Pass+Pos+Narr+A3sg
evlendiğinizi	evlen+Verb+Pos^DB+Noun+PastPart+A3sg+P2pl+Acc
inansın	inan+Verb+Pos+Imp+A3sg
uyuyalım	uyu+Verb+Pos+Opt+A1pl
yaptırır	yap+Verb^DB+Verb+Caus+Pos+Aor+A3sg
dönmüştür	dön+Verb+Pos+Narr+A3sg+Cop
yığılıp	yığ+Verb^DB+Verb+Pass+Pos^DB+Adverb+AfterDoingSo
şaşıracağından	şaşır+Verb+Pos^DB+Noun+FutPart+A3sg+P2sg+Abl
sevdiklerimize	sev+Verb+Pos^DB+Noun+PastPart+A3pl+P1pl+Dat
gönderebiliyoruz	gönder+Verb+Pos^DB+Verb+Able+Prog1+A1pl
yaptırdım	yap+Verb^DB+Verb+Caus+Pos+Past+A1sg
düşünülerek	düşün+Verb^DB+Verb+Pass+Pos^DB+Adverb+ByDoingSo
buluşmayı	buluş+Verb+Pos^DB+Noun+Inf2+A3sg+Pnon+Acc
geçirirsin	geç+Verb^DB+Verb+Caus+Pos+Aor+A2sg
seçmeler	seç+Verb+Pos^DB+Noun+Inf2+A3pl+Pnon+Nom
açılmamış	aç+Verb^DB+Verb+Pass+Neg+Narr+A3sg
dayanıyor	dayan+Verb+Pos+Prog1+A3sg
tekliyoruz	tekle+Verb+Pos+Prog1+A1pl
almadılar	al+Verb+Neg+Past+A3pl
başlamasın	başla+Verb+Neg+Imp+A3sg
severseniz	sev+Verb+Pos+Aor+Cond+A2pl
karışmayız	karış+Verb+Pos^DB+Noun+Inf2+A3sg+Pnon+Nom^DB+Verb+Zero+Pres+A1pl
yapmasın	yap+Verb+Neg+Imp+A3sg
etmeyenin	et+Verb+Neg^DB+Adj+PresPart^DB+Noun+Zero+A3sg+Pnon+Gen
eyler	eyle+Verb+Pos+Aor+A3sg
anlamakta	anla+Verb+Pos^DB+Noun+Inf1+A3sg+Pnon+Loc
zorlanacağı	zorla+Verb^DB+Verb+Pass+Pos^DB+Noun+FutPart+A3sg+P3sg+Nom
etmeyenlere	et+Verb+Neg^DB+Adj+PresPart^DB+Noun+Zero+A3pl+Pnon+Dat
kesileceği	kes+Verb^DB+Verb+Pass+Pos^DB+Noun+FutPart+A3sg+P3sg+Nom
hükmedilecek	hükmet+Verb^DB+Verb+Pass+Pos+Fut+A3sg
kavuşturalım	kavuş+Verb^DB+Verb+Caus+Pos+Opt+A1pl
çıkarılmış	çık+Verb^DB+Verb+Caus^DB+Verb+Pass+Pos+Narr+A3sg
getirilmiş	getir+Verb^DB+Verb+Pass+Pos+Narr+A3sg
alınırsa	al+Verb^DB+Verb+Pass+Pos+Aor+Cond+A3sg
yakalayacak	yakala+Verb+Pos+Fut+A3sg
dolan	dol+Verb+Pos^DB+Adj+PresPart
çöküş	çök+Verb+Pos^DB+Noun+Inf3+A3sg+Pnon+Nom
yaşandı	yaşa+Verb^DB+Verb+Pass+Pos+Past+A3sg
artışın	art+Verb+Pos^DB+Noun+Inf3+A3sg+Pnon+Gen
önledi	önle+Verb+Pos+Past+A3sg
