rahatlattı	rahatla+Verb^DB+Verb+Caus+Pos+Past+A3sg
veremiyorum	ver+Verb^DB+Verb+Able+Neg+Prog1+A1sg
satmış	sat+Verb+Pos+Narr+A3sg
düşünmemiş	düşün+Verb+Neg+Narr+A3sg
anılmasın	an+Verb^DB+Verb+Pass+Neg+Imp+A3sg
olabilsin	ol+Verb+Pos^DB+Verb+Able+Imp+A3sg
öğreniyoruz	öğren+Verb+Pos+Prog1+A1pl
kapanmasın	kapa+Verb^DB+Verb+Pass+Neg+Imp+A3sg
tıkanmasın	tıka+Verb^DB+Verb+Pass+Neg+Imp+A3sg
kesmiyor	kes+Verb+Neg+Prog1+A3sg
gülersin	gül+Verb+Pos+Aor+A2sg
yapmamışlar	yap+Verb+Neg+Narr+A3pl
uysa	uy+Verb+Pos+Desr+A3sg
benzemiyor	benze+Verb+Neg+Prog1+A3sg
sıksa	sık+Adj^DB+Verb+Zero+Cond+A3sg
gözükebilir	gözük+Verb+Pos^DB+Verb+Able+Aor+A3sg
yırtınsam	yırtın+Verb+Pos+Desr+A1sg
yutmaz	yut+Verb+Neg+Aor+A3sg
konuşmam	konuş+Verb+Neg+Aor+A1sg
çıkmasın	çık+Verb+Neg+Imp+A3sg
vurmuyor	vur+Verb+Neg+Prog1+A3sg
gezineceksiniz	gezin+Verb+Pos+Fut+A2pl
inmeyeyim	in+Verb+Pos^DB+Noun+Inf2+A3sg+Pnon+Dat^DB+Verb+Zero+Pres+A1sg
anlayabilmiş	anla+Verb+Pos^DB+Verb+Able+Narr+A3sg
gibiymiş	gibi+Postp+PCNom^DB+Verb+Zero+Narr+A3sg
yetiyormuş	yet+Verb+Pos+Prog1+Narr+A3sg
bilinse	bil+Verb^DB+Verb+Pass+Pos+Desr+A3sg
basmaz	bas+Verb+Neg+Aor+A3sg
delidir	deli+Adj^DB+Verb+Zero+Pres+A3sg+Cop
aynasıdır	ayna+Noun+A3sg+P3sg+Nom^DB+Verb+Zero+Pres+A3sg+Cop
yetinmemeli	yetin+Verb+Neg+Neces+A3sg
bakmalı	bak+Verb+Pos+Neces+A3sg
kaynatıyor	kayna+Verb^DB+Verb+Caus+Pos+Prog1+A3sg
döküyor	dök+Verb+Pos+Prog1+A3sg
kaynaklanıyor	kaynakla+Verb^DB+Verb+Pass+Pos+Prog1+A3sg
araştırıyoruz	araştır+Verb+Pos+Prog1+A1pl
çalışıyoruz	çalış+Verb+Pos+Prog1+A1pl
sanslıyız	şans+Noun+A3sg+Pnon+Nom^DB+Adj+With^DB+Verb+Zero+Pres+A1pl
yıkamayın	yık+Verb^DB+Verb+Able+Neg+Imp+A2pl
dökülüyorsa	dök+Verb^DB+Verb+Pass+Pos+Prog1+Cond+A3sg
yağlanıyorsa	yağla+Verb^DB+Verb+Pass+Pos+Prog1+Cond+A3sg
yıkanacaksa	yıka+Verb^DB+Verb+Pass+Pos+Fut+Cond+A3sg
kalmalı	kal+Verb+Pos+Neces+A3sg
bozar	boz+Verb+Pos+Aor+A3sg
kırılır	kır+Verb^DB+Verb+Pass+Pos+Aor+A3sg
kaydetti	kaydet+Verb+Pos+Past+A3sg
üretebilecek	üre+Verb^DB+Verb+Caus+Pos^DB+Verb+Able+Fut+A3sg
belirlediler	belirle+Verb+Pos+Past+A3pl
etkileyebilecek	etkile+Verb+Pos^DB+Verb+Able+Fut+A3sg
girmiyor	gir+Verb+Neg+Prog1+A3sg
uyarmıyor	uyar+Verb+Neg+Prog1+A3sg
atılmıyor	at+Verb^DB+Verb+Pass+Neg+Prog1+A3sg
okuyoruz	oku+Verb+Pos+Prog1+A1pl
büyütüldü	büyü+Verb^DB+Verb+Caus^DB+Verb+Pass+Pos+Past+A3sg
kesmedik	kes+Verb+Neg+Past+A1pl
uyarıyoruz	uyar+Verb+Pos+Prog1+A1pl
belirtiyoruz	belir+Verb^DB+Verb+Caus+Pos+Prog1+A1pl
kesiyoruz	kes+Verb+Pos+Prog1+A1pl
cezalandırılmaz	ceza+Noun+A3sg+Pnon+Nom^DB+Verb+Acquire^DB+Verb+Caus^DB+Verb+Pass+Neg+Aor+A3sg
veririz	ver+Verb+Pos+Aor+A1pl
meslektir	meslek+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Pres+A3sg+Cop
söylemem	söyle+Verb+Neg+Aor+A1sg
ajansa	ajan+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Cond+A3sg
konusudur	konu+Noun+A3sg+P3sg+Nom^DB+Verb+Zero+Pres+A3sg+Cop
hastaysa	has+Adj^DB+Noun+Zero+A3sg+Pnon+Loc^DB+Verb+Zero+Cond+A3sg
veriyoruz	ver+Verb+Pos+Prog1+A1pl
gönderiyoruz	gönder+Verb+Pos+Prog1+A1pl
şudur	şu+Pron+Demons+A3sg+Pnon+Nom^DB+Verb+Zero+Pres+A3sg+Cop
müdahaledir	müdahale+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Pres+A3sg+Cop
çalışacaksa	çalış+Verb+Pos+Fut+Cond+A3sg
etmemeli	et+Verb+Neg+Neces+A3sg
biriyiz	biri+Pron+Quant+A3sg+P3sg+Nom^DB+Verb+Zero+Pres+A1pl
sağlıyorsak	sağla+Verb+Pos+Prog1+Cond+A1pl
ahlakıdır	ahlak+Noun+A3sg+P3sg+Nom^DB+Verb+Zero+Pres+A3sg+Cop
yapmamıştı	yap+Verb+Neg+Narr+Past+A3sg
affettik	affet+Verb+Pos+Past+A1pl
bakmam	bak+Verb+Neg+Aor+A1sg
kovarım	kov+Verb+Pos+Aor+A1sg
ayrılmasıydı	ayır+Verb^DB+Verb+Pass+Pos^DB+Noun+Inf2+A3sg+P3sg+Nom^DB+Verb+Zero+Past+A3sg
çözümlenebilmişti	çözümle+Verb^DB+Verb+Pass+Pos^DB+Verb+Able+Narr+Past+A3sg
keşfedilemez	keşfet+Verb^DB+Verb+Pass^DB+Verb+Able+Neg+Aor+A3sg
yayınladım	yayınla+Verb+Pos+Past+A1sg
yayınlıyorum	yayınla+Verb+Pos+Prog1+A1sg
keşfedemesin	keşfet+Verb^DB+Verb+Able+Neg+Imp+A3sg
göremiyoruz	gör+Verb^DB+Verb+Able+Neg+Prog1+A1pl
uğraşıyor	uğraş+Verb+Pos+Prog1+A3sg
proglamlanmış	proglam+Noun+A3sg+Pnon+Nom^DB+Verb+Acquire+Pos+Narr+A3sg
kapılıyoruz	kap+Verb^DB+Verb+Pass+Pos+Prog1+A1pl
tanımıyoruz	tanı+Verb+Neg+Prog1+A1pl
entelektüellerdi	entelektüel+Noun+A3pl+Pnon+Nom^DB+Verb+Zero+Past+A3sg
alsan	al+Verb+Pos+Desr+A2sg
sulandırıyor	sulan+Verb^DB+Verb+Caus+Pos+Prog1+A3sg
önlese	önle+Verb+Pos+Desr+A3sg
doktorum	doktor+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Pres+A1sg
satmıyor	sat+Verb+Neg+Prog1+A3sg
inanılıyor	inan+Verb^DB+Verb+Pass+Pos+Prog1+A3sg
ulaşılmış	ulaş+Verb^DB+Verb+Pass+Pos+Narr+A3sg
dayanmıyor	dayan+Verb+Neg+Prog1+A3sg
alamıyor	al+Verb^DB+Verb+Able+Neg+Prog1+A3sg
açıklarsak	açıkla+Verb+Pos+Aor+Cond+A1pl
zorlaşıyor	zor+Adj^DB+Verb+Become+Pos+Prog1+A3sg
korkuluyor	kork+Verb^DB+Verb+Pass+Pos+Prog1+A3sg
yönelmişler	yönel+Verb+Pos+Narr+A3pl
hammaddelermiş	hammadde+Noun+A3pl+Pnon+Nom^DB+Verb+Zero+Narr+A3sg
görünüyormuş	görün+Verb+Pos+Prog1+Narr+A3sg
yazmasa	yaz+Verb+Neg+Desr+A3sg
azaltabilirmiş	azal+Verb^DB+Verb+Caus+Pos^DB+Verb+Able+Aor+Narr+A3sg
inansam	inan+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Cond+A1sg
kaybederim	kaybet+Verb+Pos+Aor+A1sg
danışsanız	danış+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Cond+A2pl
biniyor	bin+Verb+Pos+Prog1+A3sg
tartışıyoruz	tartış+Verb+Pos+Prog1+A1pl
lazımmış	lazım+Adj^DB+Verb+Zero+Narr+A3sg
abartılmış	abart+Verb^DB+Verb+Pass+Pos+Narr+A3sg
alıştırmış	alış+Verb^DB+Verb+Caus+Pos+Narr+A3sg
korkmuş	kork+Verb+Pos+Narr+A3sg
yormayın	yor+Verb+Neg+Imp+A2pl
etkileyebilirdi	etkile+Verb+Pos^DB+Verb+Able+Aor+Past+A3sg
çıkardık	çık+Verb+Pos+Aor+Past+A1pl
yerdik	ye+Verb+Pos+Aor+Past+A1pl
batmıyor	bat+Verb+Neg+Prog1+A3sg
destekliyordu	destekle+Verb+Pos+Prog1+Past+A3sg
güldürmüyor	gül+Verb^DB+Verb+Caus+Neg+Prog1+A3sg
sırıttırıyor	sırıt+Verb^DB+Verb+Caus+Pos+Prog1+A3sg
çuvallamış	çuvalla+Verb+Pos+Narr+A3sg
hukukidir	hukuki+Adj^DB+Verb+Zero+Pres+A3sg+Cop
aklandı	akla+Verb^DB+Verb+Pass+Pos+Past+A3sg
konuşamazlarsa	konuş+Verb^DB+Verb+Able+Neg+Aor+A3pl+Cond
baksın	bak+Verb+Pos+Imp+A3sg
başvururlar	başvur+Verb+Pos+Aor+A3pl
yaratılmışız	yarat+Verb^DB+Verb+Pass+Pos+Narr+A1pl
tanımlıyor	tanımla+Verb+Pos+Prog1+A3sg
keşfettiler	keşfet+Verb+Pos+Past+A3pl
bandı	ban+Verb+Pos+Past+A3sg
istenmektedir	iste+Verb^DB+Verb+Pass+Pos+Prog2+A3sg+Cop
isteksizdir	istek+Noun+A3sg+Pnon+Nom^DB+Adj+Without^DB+Verb+Zero+Pres+A3sg+Cop
nitelendiriliyor	nitelen+Verb^DB+Verb+Caus^DB+Verb+Pass+Pos+Prog1+A3sg
donatılmış	donat+Verb^DB+Verb+Pass+Pos+Narr+A3sg
düşüneceksiniz	düşün+Verb+Pos+Fut+A2pl
canlandıralım	can+Noun+A3sg+Pnon+Nom^DB+Verb+Acquire^DB+Verb+Caus+Pos+Opt+A1pl
besleniyordu	besle+Verb^DB+Verb+Pass+Pos+Prog1+Past+A3sg
kovalıyor	kovala+Verb+Pos+Prog1+A3sg
akbabalardı	akbaba+Noun+A3pl+Pnon+Nom^DB+Verb+Zero+Past+A3sg
harcanıyor	harca+Verb^DB+Verb+Pass+Pos+Prog1+A3sg
sürdürüyoruz	sür+Verb^DB+Verb+Caus+Pos+Prog1+A1pl
verelim	ver+Verb+Pos+Opt+A1pl
haldeydi	hal+Noun+A3sg+Pnon+Loc^DB+Verb+Zero+Past+A3sg
alkışlayacak	alkışla+Verb+Pos+Fut+A3sg
bırakmadım	bırak+Verb+Neg+Past+A1sg
estiriyor	es+Verb^DB+Verb+Caus+Pos+Prog1+A3sg
verebiliyor	ver+Verb+Pos^DB+Verb+Able+Prog1+A3sg
kaynaşmış	kaynaş+Verb+Pos+Narr+A3sg
kurtulamadı	kurtul+Verb^DB+Verb+Able+Neg+Past+A3sg
oynayabilecek	oyna+Verb+Pos^DB+Verb+Able+Fut+A3sg
ayarlıyor	ayarla+Verb+Pos+Prog1+A3sg
boşaltıyor	boşal+Verb^DB+Verb+Caus+Pos+Prog1+A3sg
oynayamıyor	oyna+Verb^DB+Verb+Able+Neg+Prog1+A3sg
yürüyelim	yürü+Verb+Pos+Opt+A1pl
ağrıyacak	ağrı+Verb+Pos+Fut+A3sg
hissedecek	hisset+Verb+Pos+Fut+A3sg
başlayacaksınız	başla+Verb+Pos+Fut+A2pl
korkmuyorsanız	kork+Verb+Neg+Prog1+Cond+A2pl
atabilirsiniz	at+Verb+Pos^DB+Verb+Able+Aor+A2pl
giyin	giy+Verb+Pos+Imp+A2pl
saçmayın	saç+Verb+Neg+Imp+A2pl
işleyeyim	işle+Verb+Pos+Opt+A1sg
unutmamakta	unut+Verb+Neg+Prog2+A3sg
yapılmalı	yap+Verb^DB+Verb+Pass+Pos+Neces+A3sg
akıyorsa	ak+Verb+Pos+Prog1+Cond+A3sg
kötüyse	kötü+Adj^DB+Verb+Zero+Cond+A3sg
öksürüyorsa	öksür+Verb+Pos+Prog1+Cond+A3sg
alışagelmiş	alış+Verb+Pos^DB+Verb+EverSince+Narr+A3sg
çekilir	çek+Verb^DB+Verb+Pass+Pos+Aor+A3sg
indirgiyor	indirge+Verb+Pos+Prog1+A3sg
gerçekleşiyorsa	gerçek+Adj^DB+Verb+Become+Pos+Prog1+Cond+A3sg
mevcutsa	mevcut+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Cond+A3sg
büyümüş	büyü+Verb+Pos+Narr+A3sg
zayıfsa	zayıf+Adj^DB+Verb+Zero+Cond+A3sg
edilmeli	et+Verb^DB+Verb+Pass+Pos+Neces+A3sg
başvurulmalı	başvur+Verb^DB+Verb+Pass+Pos+Neces+A3sg
kaybettiriliyor	kaybet+Verb^DB+Verb+Caus^DB+Verb+Pass+Pos+Prog1+A3sg
ölmüyor	öl+Verb+Neg+Prog1+A3sg
vazgeçilirse	vazgeç+Verb^DB+Verb+Pass+Pos+Aor+Cond+A3sg
öneriliyor	öner+Verb^DB+Verb+Pass+Pos+Prog1+A3sg
veriliyor	ver+Verb^DB+Verb+Pass+Pos+Prog1+A3sg
vermemeli	ver+Verb+Neg+Neces+A3sg
doyurulmamalı	doy+Verb^DB+Verb+Caus^DB+Verb+Pass+Neg+Neces+A3sg
sokmamalı	sok+Verb+Neg+Neces+A3sg
yıkanmalı	yıka+Verb^DB+Verb+Pass+Pos+Neces+A3sg
kılınır	kıl+Verb^DB+Verb+Pass+Pos+Aor+A3sg
görmemiştik	gör+Verb+Neg+Narr+Past+A1pl
kılınabileceğiydi	kıl+Verb^DB+Verb+Pass+Pos^DB+Verb+Able^DB+Noun+FutPart+A3sg+P3sg+Nom^DB+Verb+Zero+Past+A3sg
gösterdiyse	göster+Verb+Pos+Past+Cond+A3sg
deneyecek	dene+Verb+Pos+Fut+A3sg
alevlendirdi	alev+Noun+A3sg+Pnon+Nom^DB+Verb+Acquire^DB+Verb+Caus+Pos+Past+A3sg
helaldir	helal+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Pres+A3sg+Cop
tartışıldı	tartış+Verb^DB+Verb+Pass+Pos+Past+A3sg
büyüdü	büyü+Verb+Pos+Past+A3sg
savundular	savun+Verb+Pos+Past+A3pl
nimetlerindendir	nimet+Noun+A3pl+P3sg+Abl^DB+Verb+Zero+Pres+A3sg+Cop
neciz	nec+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Pres+A1pl
olmaktır	ol+Verb+Pos^DB+Noun+Inf1+A3sg+Pnon+Nom^DB+Verb+Zero+Pres+A3sg+Cop
yeriz	ye+Verb+Pos+Aor+A1pl
olmamaktır	ol+Verb+Neg^DB+Noun+Inf1+A3sg+Pnon+Nom^DB+Verb+Zero+Pres+A3sg+Cop
bağırıyorum	bağır+Verb+Pos+Prog1+A1sg
yayınlanmıştı	yayınla+Verb^DB+Verb+Pass+Pos+Narr+Past+A3sg
gezer	gez+Verb+Pos+Aor+A3sg
kılabilir	kıl+Verb+Pos^DB+Verb+Able+Aor+A3sg
deniliyordu	de+Verb^DB+Verb+Pass+Pos+Prog1+Past+A3sg
bitmedi	bit+Verb+Neg+Past+A3sg
şöyleydi	şöyle+Adj^DB+Verb+Zero+Past+A3sg
haklarınızdır	hak+Noun+A3pl+P2pl+Nom^DB+Verb+Zero+Pres+A3sg+Cop
yaparlarsa	yap+Verb+Pos+Aor+A3pl+Cond
dövün	dövün+Verb+Pos+Imp+A2sg
doğurmaktadır	doğ+Verb^DB+Verb+Caus+Pos+Prog2+A3sg+Cop
gereğiydi	gerek+Noun+A3sg+P3sg+Nom^DB+Verb+Zero+Past+A3sg
aykırıdır	aykırı+Adj^DB+Verb+Zero+Pres+A3sg+Cop
savundu	savun+Verb+Pos+Past+A3sg
değerlendirmez	değer+Noun+A3sg+Pnon+Nom^DB+Verb+Acquire^DB+Verb+Caus+Neg+Aor+A3sg
refleksti	refleks+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A3sg
kaçmaz	kaç+Verb+Neg+Aor+A3sg
hizmetimizdedirler	hizmet+Noun+A3sg+P1pl+Loc^DB+Verb+Zero+Pres+A3pl+Cop
kaydetmektedirler	kaydet+Verb+Pos+Prog2+A3pl+Cop
güder	güt+Verb+Pos+Aor+A3sg
çekmedik	çek+Verb+Neg+Past+A1pl
geçirmiyorsa	geç+Verb^DB+Verb+Caus+Neg+Prog1+Cond+A3sg
kılabiliyor	kıl+Verb+Pos^DB+Verb+Able+Prog1+A3sg
kazımalı	kazı+Verb+Pos+Neces+A3sg
çıkartırlarmış	çık+Verb^DB+Verb+Caus^DB+Verb+Caus+Pos+Aor+A3pl+Narr
anlatırlarmış	anlat+Verb+Pos+Aor+A3pl+Narr
dermiş	de+Verb+Pos+Aor+Narr+A3sg
söylerim	söyle+Verb+Pos+Aor+A1sg
açıklamamış	açıkla+Verb+Neg+Narr+A3sg
bakmış	bak+Verb+Pos+Narr+A3sg
getiremiyor	getir+Verb^DB+Verb+Able+Neg+Prog1+A3sg
hoşgeldiniz	hoşgel+Verb+Pos+Past+A2pl
uğraşıyorum	uğraş+Verb+Pos+Prog1+A1sg
asfaltladık	asfaltla+Verb+Pos+Past+A1pl
onardık	ona+Verb+Pos+Aor+Past+A1pl
dinliyorum	dinle+Verb+Pos+Prog1+A1sg
yaşayın	yaşa+Verb+Pos+Imp+A2pl
inanmıyor	inan+Verb+Neg+Prog1+A3sg
takılabiliyor	tak+Verb^DB+Verb+Pass+Pos^DB+Verb+Able+Prog1+A3sg
kesiyorlar	kes+Verb+Pos+Prog1+A3pl
bindim	bin+Verb+Pos+Past+A1sg
yönlendiriyordu	yön+Noun+A3sg+Pnon+Nom^DB+Verb+Acquire^DB+Verb+Caus+Pos+Prog1+Past+A3sg
sokmuyorlar	sok+Verb+Neg+Prog1+A3pl
rahatlatıyorlar	rahatla+Verb^DB+Verb+Caus+Pos+Prog1+A3pl
çözdük	çöz+Verb+Pos+Past+A1pl
çözdünüz	çöz+Verb+Pos+Past+A2pl
bindiriyoruz	bin+Verb^DB+Verb+Caus+Pos+Prog1+A1pl
indiriyoruz	in+Verb^DB+Verb+Caus+Pos+Prog1+A1pl
etmiyoruz	et+Verb+Neg+Prog1+A1pl
çalmış	çal+Verb+Pos+Narr+A3sg
çalarsa	çal+Verb+Pos+Aor+Cond+A3sg
borçlusunuz	borç+Noun+A3sg+Pnon+Nom^DB+Adj+With^DB+Verb+Zero+Pres+A2pl
araştırmış	araştır+Verb+Pos+Narr+A3sg
sattılar	sat+Verb+Pos+Past+A3pl
olayıdır	olay+Noun+A3sg+P3sg+Nom^DB+Verb+Zero+Pres+A3sg+Cop
bildirdim	bil+Verb^DB+Verb+Caus+Pos+Past+A1sg
saklasın	sak+Noun+A3sg+Pnon+Ins^DB+Verb+Zero+Pres+A2sg
üzüldüler	üz+Verb^DB+Verb+Pass+Pos+Past+A3pl
duysaydı	duy+Verb+Pos+Desr+Past+A3sg
derinleşmiş	derin+Adj^DB+Verb+Become+Pos+Narr+A3sg
düzelmez	düzel+Verb+Neg+Aor+A3sg
kaybeder	kaybet+Verb+Pos+Aor+A3sg
ülkesidir	ülke+Noun+A3sg+P3sg+Nom^DB+Verb+Zero+Pres+A3sg+Cop
huysuzlandı	huysuzlan+Verb+Pos+Past+A3sg
inançtır	inanç+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Pres+A3sg+Cop
kapanmaz	kapa+Verb^DB+Verb+Pass+Neg+Aor+A3sg
nettir	net+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Pres+A3sg+Cop
dündür	dün+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Pres+A3sg+Cop
iktidardır	iktidar+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Pres+A3sg+Cop
çevirecekler	çevir+Verb+Pos+Fut+A3pl
bildirdik	bil+Verb^DB+Verb+Caus+Pos+Past+A1pl
vermedimse	ver+Verb+Neg+Past+A1sg+Cond
bulunamıyorsa	bul+Verb^DB+Verb+Pass^DB+Verb+Able+Neg+Prog1+Cond+A3sg
söyliyeyim	söyliye+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Pres+A1sg
yakalayın	yakala+Verb+Pos+Imp+A2pl
yaşasın	yaşa+Verb+Pos+Imp+A3sg
davranacaktır	davran+Verb+Pos+Fut+A3sg+Cop
bitirmiştir	bit+Verb^DB+Verb+Caus+Pos+Narr+A3sg+Cop
yapsa	yap+Verb+Pos+Desr+A3sg
kaynağıdır	kaynak+Noun+A3sg+P3sg+Nom^DB+Verb+Zero+Pres+A3sg+Cop
maşadır	maş+Noun+A3sg+Pnon+Dat^DB+Verb+Zero+Pres+A3sg+Cop
taşındı	taşı+Verb^DB+Verb+Pass+Pos+Past+A3sg
gidilmez	git+Verb^DB+Verb+Pass+Neg+Aor+A3sg
oynamaktadır	oyna+Verb+Pos+Prog2+A3sg+Cop
saymaktadır	say+Verb+Pos+Prog2+A3sg+Cop
kimiz	kim+Pron+Ques+A3sg+Pnon+Nom^DB+Verb+Zero+Pres+A1pl
neyiz	ne+Pron+Ques+A3sg+Pnon+Nom^DB+Verb+Zero+Pres+A1pl
gitmeliyiz	git+Verb+Pos+Neces+A1pl
hazmedilebilir	hazmet+Verb^DB+Verb+Pass+Pos^DB+Verb+Able+Aor+A3sg
fakirleştirir	fakir+Noun+A3sg+Pnon+Nom^DB+Verb+Become^DB+Verb+Caus+Pos+Aor+A3sg
zenginleştirir	zengin+Adj^DB+Verb+Become^DB+Verb+Caus+Pos+Aor+A3sg
kalkarız	kalk+Verb+Pos+Aor+A1pl
tutuyorlar	tut+Verb+Pos+Prog1+A3pl
yaratmışlardır	yara+Verb^DB+Verb+Caus+Pos+Narr+A3pl+Cop
değillerse	değille+Verb+Pos+Aor+Cond+A3sg
numaradırlar	numara+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Pres+A3pl+Cop
uyudu	uyu+Verb+Pos+Past+A3sg
yapsaydık	yap+Verb+Pos+Desr+Past+A1pl
uğraşıyoruz	uğraş+Verb+Pos+Prog1+A1pl
taşıdılar	taşı+Verb+Pos+Past+A3pl
tanıyın	tanı+Verb+Pos+Imp+A2pl
yayınlatamıyorum	yayınla+Verb^DB+Verb+Caus^DB+Verb+Able+Neg+Prog1+A1sg
yayınlanabildi	yayınla+Verb^DB+Verb+Pass+Pos^DB+Verb+Able+Past+A3sg
kullanıyorlar	kullan+Verb+Pos+Prog1+A3pl
güçlüdürler	güç+Noun+A3sg+Pnon+Nom^DB+Adj+With^DB+Verb+Zero+Pres+A3pl+Cop
çıkmışız	çık+Verb+Pos+Narr+A1pl
vakadır	vaka+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Pres+A3sg+Cop
atlatırız	atla+Verb^DB+Verb+Caus+Pos+Aor+A1pl
tartışırlar	tartış+Verb+Pos+Aor+A3pl
dönüldü	dön+Verb^DB+Verb+Pass+Pos+Past+A3sg
getiremeyecek	getir+Verb^DB+Verb+Able+Neg+Fut+A3sg
zayıflatacaksınız	zayıfla+Verb^DB+Verb+Caus+Pos+Fut+A2pl
bırakacaksınız	bırak+Verb+Pos+Fut+A2pl
ettiremedi	et+Verb^DB+Verb+Caus^DB+Verb+Able+Neg+Past+A3sg
vazgeçmez	vazgeç+Verb+Neg+Aor+A3sg
çalışacaklardır	çalış+Verb+Pos+Fut+A3pl+Cop
edebilecektir	et+Verb+Pos^DB+Verb+Able+Fut+A3sg+Cop
çekilirse	çek+Verb^DB+Verb+Pass+Pos+Aor+Cond+A3sg
uğraşacaklar	uğraş+Verb+Pos+Fut+A3pl
yazılmadı	yaz+Verb^DB+Verb+Pass+Neg+Past+A3sg
biriktiririm	birik+Verb^DB+Verb+Caus+Pos+Aor+A1sg
derledim	derle+Verb+Pos+Past+A1sg
yapılmadı	yap+Verb^DB+Verb+Pass+Neg+Past+A3sg
yansımış	yansı+Verb+Pos+Narr+A3sg
istemişler	iste+Verb+Pos+Narr+A3pl
verilmemiş	ver+Verb^DB+Verb+Pass+Neg+Narr+A3sg
alamamış	al+Verb^DB+Verb+Able+Neg+Narr+A3sg
kaynaklanmış	kaynakla+Verb^DB+Verb+Pass+Pos+Narr+A3sg
kalkamazdı	kalk+Verb^DB+Verb+Able+Neg+Aor+Past+A3sg
bitmiştir	bit+Verb+Pos+Narr+A3sg+Cop
şanslıydı	şans+Noun+A3sg+Pnon+Nom^DB+Adj+With^DB+Verb+Zero+Past+A3sg
desteklendiler	destekle+Verb^DB+Verb+Pass+Pos+Past+A3pl
kaybetmişti	kaybet+Verb+Pos+Narr+Past+A3sg
bulunamıyordu	bul+Verb^DB+Verb+Pass^DB+Verb+Able+Neg+Prog1+Past+A3sg
karşılayamadı	karşıla+Verb^DB+Verb+Able+Neg+Past+A3sg
azdı	az+Verb+Pos+Past+A3sg
biliyorlardı	bile+Verb+Pos+Prog1+A3pl+Past
uğramadı	uğra+Verb+Neg+Past+A3sg
kazandırdılar	kazan+Verb^DB+Verb+Caus+Pos+Past+A3pl
işiydi	iş+Noun+A3sg+P3sg+Nom^DB+Verb+Zero+Past+A3sg
davrandılar	davran+Verb+Pos+Past+A3pl
bakılmıyordu	bak+Verb^DB+Verb+Pass+Neg+Prog1+Past+A3sg
yansımadı	yansı+Verb+Neg+Past+A3sg
başarmış	başar+Verb+Pos+Narr+A3sg
zorlanmış	zorla+Verb^DB+Verb+Pass+Pos+Narr+A3sg
yapmamış	yap+Verb+Neg+Narr+A3sg
sürdürülebilirdi	sür+Verb^DB+Verb+Caus^DB+Verb+Pass+Pos^DB+Verb+Able+Aor+Past+A3sg
yürütülüyor	yürü+Verb^DB+Verb+Caus^DB+Verb+Pass+Pos+Prog1+A3sg
engelleniyor	engelle+Verb^DB+Verb+Pass+Pos+Prog1+A3sg
yapabilirmiş	yap+Verb+Pos^DB+Verb+Able+Aor+Narr+A3sg
halindeyiz	hal+Noun+A3sg+P3sg+Loc^DB+Verb+Zero+Pres+A1pl
inceleyeceğiz	incele+Verb+Pos+Fut+A1pl
arayacağız	ara+Verb+Pos+Fut+A1pl
ilerliyor	ilerle+Verb+Pos+Prog1+A3sg
gelenekseldir	geleneksel+Adj^DB+Verb+Zero+Pres+A3sg+Cop
dindardır	dindar+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Pres+A3sg+Cop
çelebidir	çelebi+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Pres+A3sg+Cop
alışmışlar	alış+Verb+Pos+Narr+A3pl
düşünmüş	düşün+Verb+Pos+Narr+A3sg
kapanmışlar	kapa+Verb^DB+Verb+Pass+Pos+Narr+A3pl
düşündürüyor	düşün+Verb^DB+Verb+Caus+Pos+Prog1+A3sg
ulaştırın	ulaş+Verb^DB+Verb+Caus+Pos+Imp+A2pl
yararlandım	yarar+Noun+A3sg+Pnon+Nom^DB+Verb+Acquire+Pos+Past+A1sg
konuşmuyor	konuş+Verb+Neg+Prog1+A3sg
affetmeyecektir	affet+Verb+Neg+Fut+A3sg+Cop
eleştirdi	eleştir+Verb+Pos+Past+A3sg
sergilemişlerdir	sergile+Verb+Pos+Narr+A3pl+Cop
belgelenmişti	belgele+Verb^DB+Verb+Pass+Pos+Narr+Past+A3sg
gönderilmişti	gönder+Verb^DB+Verb+Pass+Pos+Narr+Past+A3sg
derinleştiriyor	derin+Adj^DB+Verb+Become^DB+Verb+Caus+Pos+Prog1+A3sg
ulaşılıyordu	ulaş+Verb^DB+Verb+Pass+Pos+Prog1+Past+A3sg
