rahatlattı	rahatla+Verb^DB+Verb+Caus+Pos+Past+A3sg
yapılır	yap+Verb^DB+Verb+Pass+Pos+Aor+A3sg
yükseltilmiş	yüksel+Verb^DB+Verb+Caus^DB+Verb+Pass+Pos+Narr+A3sg
gerektirir	gerek+Verb^DB+Verb+Caus+Pos+Aor+A3sg
çalıştırıyorsa	çalış+Verb^DB+Verb+Caus+Pos+Prog1+Cond+A3sg
içermektedir	içer+Verb+Pos+Prog2+A3sg+Cop
dağıtabilir	dağıt+Verb+Pos^DB+Verb+Able+Aor+A3sg
düzenleyebilirsiniz	düzenle+Verb+Pos^DB+Verb+Able+Aor+A2pl
iletebilirsiniz	ilet+Verb+Pos^DB+Verb+Able+Aor+A2pl
açıyorsanız	aç+Verb+Pos+Prog1+Cond+A2pl
bulunmaktadır	bulun+Verb+Pos+Prog2+A3sg+Cop
göremiyorum	gör+Verb^DB+Verb+Able+Neg+Prog1+A1sg
katılamıyorum	kat+Verb^DB+Verb+Pass^DB+Verb+Able+Neg+Prog1+A1sg
olabilirsiniz	ol+Verb+Pos^DB+Verb+Able+Aor+A2pl
onaylatın	onayla+Verb^DB+Verb+Caus+Pos+Imp+A2pl
seçmiş	seç+Verb+Pos+Narr+A3sg
gönderdim	gönder+Verb+Pos+Past+A1sg
kapatmış	kapa+Verb^DB+Verb+Caus+Pos+Narr+A3sg
erişilemez	eriş+Verb^DB+Verb+Pass^DB+Verb+Able+Neg+Aor+A3sg
kapattıysa	kapa+Verb^DB+Verb+Caus+Pos+Past+Cond+A3sg
olmayabilirsiniz	ol+Verb+Neg^DB+Verb+Able+Aor+A2pl
bağlanamıyorum	bağla+Verb^DB+Verb+Pass^DB+Verb+Able+Neg+Prog1+A1sg
bağlanamıyor	bağla+Verb^DB+Verb+Pass^DB+Verb+Able+Neg+Prog1+A3sg
kullanıyorsanız	kullan+Verb+Pos+Prog1+Cond+A2pl
engelliyor	engelle+Verb+Pos+Prog1+A3sg
kaybediyorum	kaybet+Verb+Pos+Prog1+A1sg
gönderilir	gönder+Verb^DB+Verb+Pass+Pos+Aor+A3sg
yapamazsınız	yap+Verb^DB+Verb+Able+Neg+Aor+A2pl
bulunursanız	bul+Verb^DB+Verb+Pass+Pos+Aor+Cond+A2pl
çözebilirsiniz	çöz+Verb+Pos^DB+Verb+Able+Aor+A2pl
içerebilir	içer+Verb+Pos^DB+Verb+Able+Aor+A3sg
görebilir	gör+Verb+Pos^DB+Verb+Able+Aor+A3sg
ekleyebilir	ekle+Verb+Pos^DB+Verb+Able+Aor+A3sg
silebilir	sil+Verb+Pos^DB+Verb+Able+Aor+A3sg
düzenleyebilir	düzenle+Verb+Pos^DB+Verb+Able+Aor+A3sg
değiştirebilirsiniz	değiş+Verb^DB+Verb+Caus+Pos^DB+Verb+Able+Aor+A2pl
çalışabilirsiniz	çalış+Verb+Pos^DB+Verb+Able+Aor+A2pl
ekleyebilirsiniz	ekle+Verb+Pos^DB+Verb+Able+Aor+A2pl
ayarlayın	ayarla+Verb+Pos+Imp+A2pl
kullanılabilir	kullan+Verb^DB+Verb+Pass+Pos^DB+Verb+Able+Aor+A3sg
belirtebilirsiniz	belir+Verb^DB+Verb+Caus+Pos^DB+Verb+Able+Aor+A2pl
kullanın	kullan+Verb+Pos+Imp+A2pl
vermelisiniz	ver+Verb+Pos+Neces+A2pl
alıyorlarsa	al+Verb+Pos+Prog1+A3pl+Cond
bağlıdır	bağ+Noun+A3sg+Pnon+Nom^DB+Adj+With^DB+Verb+Zero+Pres+A3sg+Cop
belirtir	belir+Verb^DB+Verb+Caus+Pos+Aor+A3sg
bırakabilirsiniz	bırak+Verb+Pos^DB+Verb+Able+Aor+A2pl
verilir	ver+Verb^DB+Verb+Pass+Pos+Aor+A3sg
kullanabilirsiniz	kullan+Verb+Pos^DB+Verb+Able+Aor+A2pl
başlatabilir	başla+Verb^DB+Verb+Caus+Pos^DB+Verb+Able+Aor+A3sg
başlatabilirsiniz	başla+Verb^DB+Verb+Caus+Pos^DB+Verb+Able+Aor+A2pl
görüntüleyebilirsiniz	görüntüle+Verb+Pos^DB+Verb+Able+Aor+A2pl
açın	aç+Verb+Pos+Imp+A2pl
açıklar	açıkla+Verb+Pos+Aor+A3sg
görüntüle	görüntüle+Verb+Pos+Imp+A2sg
görüntülenir	görüntüle+Verb^DB+Verb+Pass+Pos+Aor+A3sg
belirleyin	belirle+Verb+Pos+Imp+A2pl
atayabilirsiniz	ata+Verb+Pos^DB+Verb+Able+Aor+A2pl
girersiniz	gir+Verb+Pos+Aor+A2pl
seçin	seç+Verb+Pos+Imp+A2pl
temizleyin	temizle+Verb+Pos+Imp+A2pl
düzenleyin	düzenle+Verb+Pos+Imp+A2pl
ayarlamaz	ayarla+Verb+Neg+Aor+A3sg
vermez	ver+Verb+Neg+Aor+A3sg
tanımlanır	tanımla+Verb^DB+Verb+Pass+Pos+Aor+A3sg
gösterebilir	göster+Verb+Pos^DB+Verb+Able+Aor+A3sg
reddeder	reddet+Verb+Pos+Aor+A3sg
uygulanır	uygula+Verb^DB+Verb+Pass+Pos+Aor+A3sg
devralırlar	devral+Verb+Pos+Aor+A3pl
devralınır	devral+Verb^DB+Verb+Pass+Pos+Aor+A3sg
atayabilirler	ata+Verb+Pos^DB+Verb+Able+Aor+A3pl
olsanız	ol+Verb+Pos+Desr+A2pl
görüntüleyemeyebilirsiniz	görüntüle+Verb^DB+Verb+Able+Neg^DB+Verb+Able+Aor+A2pl
vermemesidir	ver+Verb+Neg^DB+Noun+Inf2+A3sg+P3sg+Nom^DB+Verb+Zero+Pres+A3sg+Cop
gerektirebilir	gerek+Verb^DB+Verb+Caus+Pos^DB+Verb+Able+Aor+A3sg
görüntüler	görüntüle+Verb+Pos+Aor+A3sg
görüntüleyin	görüntüle+Verb+Pos+Imp+A2pl
değiştirin	değiş+Verb^DB+Verb+Caus+Pos+Imp+A2pl
belirleyebilir	belirle+Verb+Pos^DB+Verb+Able+Aor+A3sg
getirebilirsiniz	getir+Verb+Pos^DB+Verb+Able+Aor+A2pl
değiştiremezsiniz	değiş+Verb^DB+Verb+Caus^DB+Verb+Able+Neg+Aor+A2pl
görüntüleyebilir	görüntüle+Verb+Pos^DB+Verb+Able+Aor+A3sg
gösterebilirsiniz	göster+Verb+Pos^DB+Verb+Able+Aor+A2pl
etkileyebilir	etkile+Verb+Pos^DB+Verb+Able+Aor+A3sg
biçimlenir	biçimle+Verb^DB+Verb+Pass+Pos+Aor+A3sg
ayarlanamaz	ayarla+Verb^DB+Verb+Pass^DB+Verb+Able+Neg+Aor+A3sg
duyabilirsiniz	duy+Verb+Pos^DB+Verb+Able+Aor+A2pl
karşılaştırabilir	karşılaş+Verb^DB+Verb+Caus+Pos^DB+Verb+Able+Aor+A3sg
sürükleyebilirsiniz	sürükle+Verb+Pos^DB+Verb+Able+Aor+A2pl
taşıyabilirsiniz	taşı+Verb+Pos^DB+Verb+Able+Aor+A2pl
özetlenmiş	özetle+Verb^DB+Verb+Pass+Pos+Narr+A3sg
istemiyorsanız	iste+Verb+Neg+Prog1+Cond+A2pl
özetlenir	özetle+Verb^DB+Verb+Pass+Pos+Aor+A3sg
adlandırılır	ad+Noun+A3sg+Pnon+Nom^DB+Verb+Acquire^DB+Verb+Caus^DB+Verb+Pass+Pos+Aor+A3sg
gerekmez	gerek+Verb+Neg+Aor+A3sg
kullanılabiliyorsa	kullan+Verb^DB+Verb+Pass+Pos^DB+Verb+Able+Prog1+Cond+A3sg
özetliyorsa	özetle+Verb+Pos+Prog1+Cond+A3sg
içeriyorsa	içer+Verb+Pos+Prog1+Cond+A3sg
çıkartabilirsiniz	çık+Verb^DB+Verb+Caus^DB+Verb+Caus+Pos^DB+Verb+Able+Aor+A2pl
gizleyebilirsiniz	gizle+Verb+Pos^DB+Verb+Able+Aor+A2pl
seçebilirsiniz	seç+Verb+Pos^DB+Verb+Able+Aor+A2pl
oluşuyorsa	oluş+Verb+Pos+Prog1+Cond+A3sg
ekler	ekle+Verb+Pos+Aor+A3sg
kaldırabilirsiniz	kal+Verb^DB+Verb+Caus+Pos^DB+Verb+Able+Aor+A2pl
görüntülenmiyorsa	görüntüle+Verb^DB+Verb+Pass+Neg+Prog1+Cond+A3sg
uygulayabilirsiniz	uygula+Verb+Pos^DB+Verb+Able+Aor+A2pl
durumdadır	durum+Noun+A3sg+Pnon+Loc^DB+Verb+Zero+Pres+A3sg+Cop
görüntülenmiştir	görüntüle+Verb^DB+Verb+Pass+Pos+Narr+A3sg+Cop
özetlenebilir	özetle+Verb^DB+Verb+Pass+Pos^DB+Verb+Able+Aor+A3sg
oluşturabilirsiniz	oluş+Verb^DB+Verb+Caus+Pos^DB+Verb+Able+Aor+A2pl
kaldırılmaz	kal+Verb^DB+Verb+Caus^DB+Verb+Pass+Neg+Aor+A3sg
korunur	koru+Verb^DB+Verb+Pass+Pos+Aor+A3sg
gizlenmiş	gizle+Verb^DB+Verb+Pass+Pos+Narr+A3sg
kullanır	kullan+Verb+Pos+Aor+A3sg
alanlarıdır	al+Verb+Pos^DB+Adj+PresPart^DB+Noun+Zero+A3sg+P3pl+Nom^DB+Verb+Zero+Pres+A3sg+Cop
toplayabilir	topla+Verb+Pos^DB+Verb+Able+Aor+A3sg
tutabilir	tut+Verb+Pos^DB+Verb+Able+Aor+A3sg
hesaplanabilir	hesapla+Verb^DB+Verb+Pass+Pos^DB+Verb+Able+Aor+A3sg
böyleyse	böyle+Adj^DB+Verb+Zero+Cond+A3sg
kullanılamaz	kullan+Verb^DB+Verb+Pass^DB+Verb+Able+Neg+Aor+A3sg
başvurun	başvur+Verb+Pos+Imp+A2pl
sağlamıyorsa	sağla+Verb+Neg+Prog1+Cond+A3sg
eklersiniz	ekle+Verb+Pos+Aor+A2pl
eklenmiştir	ekle+Verb^DB+Verb+Pass+Pos+Narr+A3sg+Cop
göstermektedir	göster+Verb+Pos+Prog2+A3sg+Cop
düzenle	düzenle+Verb+Pos+Imp+A2sg
karşılamıyorsa	karşıla+Verb+Neg+Prog1+Cond+A3sg
tanımlayabilirsiniz	tanımla+Verb+Pos^DB+Verb+Able+Aor+A2pl
isteyebilirsiniz	iste+Verb+Pos^DB+Verb+Able+Aor+A2pl
görüntülemez	görüntüle+Verb+Neg+Aor+A3sg
eklenirse	ekle+Verb^DB+Verb+Pass+Pos+Aor+Cond+A3sg
görüntüleniyorsa	görüntüle+Verb^DB+Verb+Pass+Pos+Prog1+Cond+A3sg
görüntülenmiş	görüntüle+Verb^DB+Verb+Pass+Pos+Narr+A3sg
görüntüleyemezsiniz	görüntüle+Verb^DB+Verb+Able+Neg+Aor+A2pl
alıyorsa	al+Verb+Pos+Prog1+Cond+A3sg
yapabilirsiniz	yap+Verb+Pos^DB+Verb+Able+Aor+A2pl
bağlanmamış	bağla+Verb^DB+Verb+Pass+Neg+Narr+A3sg
yaşıyorsanız	yaşa+Verb+Pos+Prog1+Cond+A2pl
kullanılamıyor	kullan+Verb^DB+Verb+Pass^DB+Verb+Able+Neg+Prog1+A3sg
bağlanabiliyor	bağla+Verb^DB+Verb+Pass+Pos^DB+Verb+Able+Prog1+A3sg
uygulanmış	uygula+Verb^DB+Verb+Pass+Pos+Narr+A3sg
dışlamış	dışla+Verb+Pos+Narr+A3sg
kapatın	kapa+Verb^DB+Verb+Caus+Pos+Imp+A2pl
göremezseniz	gör+Verb^DB+Verb+Able+Neg+Aor+Cond+A2pl
sınırlandırılmış	sınır+Noun+A3sg+Pnon+Nom^DB+Verb+Acquire^DB+Verb+Caus^DB+Verb+Pass+Pos+Narr+A3sg
durduruldu	dur+Verb^DB+Verb+Caus^DB+Verb+Pass+Pos+Past+A3sg
küçültün	küçül+Verb^DB+Verb+Caus+Pos+Imp+A2pl
bağlıysa	bağ+Noun+A3sg+Pnon+Nom^DB+Adj+With^DB+Verb+Zero+Cond+A3sg
değişir	değiş+Verb+Pos+Aor+A3sg
hesaplanır	hesapla+Verb^DB+Verb+Pass+Pos+Aor+A3sg
oluşabilir	oluş+Verb+Pos^DB+Verb+Able+Aor+A3sg
karşılaşıyorsanız	karşılaş+Verb+Pos+Prog1+Cond+A2pl
kaybolabilir	kaybol+Verb+Pos^DB+Verb+Able+Aor+A3sg
kullanılamıyorsa	kullan+Verb^DB+Verb+Pass^DB+Verb+Able+Neg+Prog1+Cond+A3sg
kullanamazsınız	kullan+Verb^DB+Verb+Able+Neg+Aor+A2pl
tanımlanmış	tanımla+Verb^DB+Verb+Pass+Pos+Narr+A3sg
değiştirirsiniz	değiş+Verb^DB+Verb+Caus+Pos+Aor+A2pl
oluşur	oluş+Verb+Pos+Aor+A3sg
çiziliyorsa	çiz+Verb^DB+Verb+Pass+Pos+Prog1+Cond+A3sg
görebilirsiniz	gör+Verb+Pos^DB+Verb+Able+Aor+A2pl
örtülür	ört+Verb^DB+Verb+Pass+Pos+Aor+A3sg
gösterilir	göster+Verb^DB+Verb+Pass+Pos+Aor+A3sg
kullanılır	kullan+Verb^DB+Verb+Pass+Pos+Aor+A3sg
daraltabilirsiniz	daral+Verb^DB+Verb+Caus+Pos^DB+Verb+Able+Aor+A2pl
özetleniyorsa	özetle+Verb^DB+Verb+Pass+Pos+Prog1+Cond+A3sg
eklerseniz	ekle+Verb+Pos+Aor+Cond+A2pl
gizlenir	gizle+Verb^DB+Verb+Pass+Pos+Aor+A3sg
seçersiniz	seç+Verb+Pos+Aor+A2pl
görüntülerseniz	görüntüle+Verb+Pos+Aor+Cond+A2pl
oluşmuş	oluş+Verb+Pos+Narr+A3sg
tamamlayamazsınız	tamamla+Verb^DB+Verb+Able+Neg+Aor+A2pl
açıklanmaktadır	açıkla+Verb^DB+Verb+Pass+Pos+Prog2+A3sg+Cop
çalıştırmasıdır	çalış+Verb^DB+Verb+Caus+Pos^DB+Noun+Inf2+A3sg+P3sg+Nom^DB+Verb+Zero+Pres+A3sg+Cop
başlatın	başla+Verb^DB+Verb+Caus+Pos+Imp+A2pl
durdurur	dur+Verb^DB+Verb+Caus+Pos+Aor+A3sg
etkinleştirilebilir	etkin+Adj^DB+Verb+Become^DB+Verb+Caus^DB+Verb+Pass+Pos^DB+Verb+Able+Aor+A3sg
tanımlayın	tanımla+Verb+Pos+Imp+A2pl
eklenmez	ekle+Verb^DB+Verb+Pass+Neg+Aor+A3sg
yazarsanız	yaz+Verb+Pos+Aor+Cond+A2pl
seçmeyin	seç+Verb+Neg+Imp+A2pl
yapılandırılırsa	yapı+Noun+A3sg+Pnon+Nom^DB+Verb+Acquire^DB+Verb+Caus^DB+Verb+Pass+Pos+Aor+Cond+A3sg
düzenlenmiş	düzenle+Verb^DB+Verb+Pass+Pos+Narr+A3sg
izlenir	izle+Verb^DB+Verb+Pass+Pos+Aor+A3sg
açabilir	aç+Verb+Pos^DB+Verb+Able+Aor+A3sg
verebilir	ver+Verb+Pos^DB+Verb+Able+Aor+A3sg
sağlayın	sağla+Verb+Pos+Imp+A2pl
unutursa	unut+Verb+Pos+Aor+Cond+A3sg
sıfırlanabilir	sıfırla+Verb^DB+Verb+Pass+Pos^DB+Verb+Able+Aor+A3sg
nelerdir	ne+Pron+Ques+A3sg+Pnon+Nom^DB+Verb+Zero+Pres+A3pl+Cop
arayın	ara+Verb+Pos+Imp+A2pl
verilmez	ver+Verb^DB+Verb+Pass+Neg+Aor+A3sg
silmez	sil+Verb+Neg+Aor+A3sg
silerseniz	sil+Verb+Pos+Aor+Cond+A2pl
oluşturursanız	oluş+Verb^DB+Verb+Caus+Pos+Aor+Cond+A2pl
devralmaz	devral+Verb+Neg+Aor+A3sg
kurtarılamaz	kurtar+Verb^DB+Verb+Pass^DB+Verb+Able+Neg+Aor+A3sg
silinemez	sil+Verb^DB+Verb+Pass^DB+Verb+Able+Neg+Aor+A3sg
atanmazsa	ata+Verb^DB+Verb+Pass+Neg+Aor+Cond+A3sg
erişemiyorum	eriş+Verb^DB+Verb+Able+Neg+Prog1+A1sg
önerilir	öner+Verb^DB+Verb+Pass+Pos+Aor+A3sg
sınırlayın	sınırla+Verb+Pos+Imp+A2pl
oluşturur	oluş+Verb^DB+Verb+Caus+Pos+Aor+A3sg
bırakılır	bırak+Verb^DB+Verb+Pass+Pos+Aor+A3sg
geçirin	geç+Verb^DB+Verb+Caus+Pos+Imp+A2pl
atanır	ata+Verb^DB+Verb+Pass+Pos+Aor+A3sg
katılmışsa	kat+Verb^DB+Verb+Pass+Pos+Narr+Cond+A3sg
oluşturulduysa	oluş+Verb^DB+Verb+Caus^DB+Verb+Pass+Pos+Past+Cond+A3sg
izleyin	izle+Verb+Pos+Imp+A2pl
denenirler	dene+Verb^DB+Verb+Pass+Pos+Aor+A3pl
atanabilir	ata+Verb^DB+Verb+Pass+Pos^DB+Verb+Able+Aor+A3sg
atayabilir	ata+Verb+Pos^DB+Verb+Able+Aor+A3sg
sayabilir	say+Verb+Pos^DB+Verb+Able+Aor+A3sg
denenmez	dene+Verb^DB+Verb+Pass+Neg+Aor+A3sg
genişletir	genişle+Verb^DB+Verb+Caus+Pos+Aor+A3sg
genişletilebilir	genişle+Verb^DB+Verb+Caus^DB+Verb+Pass+Pos^DB+Verb+Able+Aor+A3sg
genişletebilirsiniz	genişle+Verb^DB+Verb+Caus+Pos^DB+Verb+Able+Aor+A2pl
genişletemezsiniz	genişle+Verb^DB+Verb+Caus^DB+Verb+Able+Neg+Aor+A2pl
yapılmayacaksa	yap+Verb^DB+Verb+Pass+Neg+Fut+Cond+A3sg
bağlanmayacaksa	bağla+Verb^DB+Verb+Pass+Neg+Fut+Cond+A3sg
onarılmayacaksa	onar+Verb^DB+Verb+Pass+Neg+Fut+Cond+A3sg
takılmayacaksa	tak+Verb^DB+Verb+Pass+Neg+Fut+Cond+A3sg
silmeyin	sil+Verb+Neg+Imp+A2pl
erişemezsiniz	eriş+Verb^DB+Verb+Able+Neg+Aor+A2pl
siler	sil+Verb+Pos+Aor+A3sg
oluşturun	oluş+Verb^DB+Verb+Caus+Pos+Imp+A2pl
belirtilmezse	belir+Verb^DB+Verb+Caus^DB+Verb+Pass+Neg+Aor+Cond+A3sg
dağıtılmış	dağıt+Verb^DB+Verb+Pass+Pos+Narr+A3sg
açıklanmıştır	açıkla+Verb^DB+Verb+Pass+Pos+Narr+A3sg+Cop
yazdırın	yaz+Verb^DB+Verb+Caus+Pos+Imp+A2pl
taşıyorsanız	taş+Verb+Pos+Prog1+Cond+A2pl
kesebilirsiniz	kes+Verb+Pos^DB+Verb+Able+Aor+A2pl
çıkarabilirsiniz	çık+Verb^DB+Verb+Caus+Pos^DB+Verb+Able+Aor+A2pl
anlatacaktır	anla+Verb^DB+Verb+Caus+Pos+Fut+A3sg+Cop
başlatılır	başla+Verb^DB+Verb+Caus^DB+Verb+Pass+Pos+Aor+A3sg
içerir	içer+Verb+Pos+Aor+A3sg
sağlasa	sağla+Verb+Pos+Desr+A3sg
belirlemelisiniz	belirle+Verb+Pos+Neces+A2pl
yükseltilebiliyorsa	yüksel+Verb^DB+Verb+Caus^DB+Verb+Pass+Pos^DB+Verb+Able+Prog1+Cond+A3sg
içermiyorsa	içer+Verb+Neg+Prog1+Cond+A3sg
dönüştürülür	dönüş+Verb^DB+Verb+Caus^DB+Verb+Pass+Pos+Aor+A3sg
listelenmiştir	listele+Verb^DB+Verb+Pass+Pos+Narr+A3sg+Cop
bağlanmaz	bağla+Verb^DB+Verb+Pass+Neg+Aor+A3sg
atanmaz	ata+Verb^DB+Verb+Pass+Neg+Aor+A3sg
duymuyorsanız	duy+Verb+Neg+Prog1+Cond+A2pl
içermez	içer+Verb+Neg+Aor+A3sg
dönüşür	dönüş+Verb+Pos+Aor+A3sg
dönüştürür	dönüş+Verb^DB+Verb+Caus+Pos+Aor+A3sg
kullanıcılarıdır	kullan+Verb+Pos^DB+Noun+Agt+A3pl+P3sg+Nom^DB+Verb+Zero+Pres+A3sg+Cop
gerçekleştirebilirler	gerçek+Adj^DB+Verb+Become^DB+Verb+Caus+Pos^DB+Verb+Able+Aor+A3pl
yönetebilirler	yönet+Verb+Pos^DB+Verb+Able+Aor+A3pl
yönetilebilir	yönet+Verb^DB+Verb+Pass+Pos^DB+Verb+Able+Aor+A3sg
işlense	işle+Verb^DB+Verb+Pass+Pos+Desr+A3sg
hazırlayabilirsiniz	hazırla+Verb+Pos^DB+Verb+Able+Aor+A2pl
bilinir	bil+Verb^DB+Verb+Pass+Pos+Aor+A3sg
belirlemelidir	belirle+Verb+Pos+Neces+A3sg+Cop
destekler	destekle+Verb+Pos+Aor+A3sg
belirtirsiniz	belir+Verb^DB+Verb+Caus+Pos+Aor+A2pl
ilişkilendirirsiniz	ilişki+Noun+A3sg+Pnon+Nom^DB+Verb+Acquire^DB+Verb+Caus+Pos+Aor+A2pl
ayarlayamazsınız	ayarla+Verb^DB+Verb+Able+Neg+Aor+A2pl
listelenir	listele+Verb^DB+Verb+Pass+Pos+Aor+A3sg
yazdırılabilir	yaz+Verb^DB+Verb+Caus^DB+Verb+Pass+Pos^DB+Verb+Able+Aor+A3sg
içermelidir	içer+Verb+Pos+Neces+A3sg+Cop
olmalıdır	ol+Verb+Pos+Neces+A3sg+Cop
almaktadır	al+Verb+Pos+Prog2+A3sg+Cop
desteklenir	destekle+Verb^DB+Verb+Pass+Pos+Aor+A3sg
oluşturmalısınız	oluş+Verb^DB+Verb+Caus+Pos+Neces+A2pl
yapılandırılabilir	yapı+Noun+A3sg+Pnon+Nom^DB+Verb+Acquire^DB+Verb+Caus^DB+Verb+Pass+Pos^DB+Verb+Able+Aor+A3sg
dağıtılabilir	dağıt+Verb^DB+Verb+Pass+Pos^DB+Verb+Able+Aor+A3sg
yerleştirebilirsiniz	yerleş+Verb^DB+Verb+Caus+Pos^DB+Verb+Able+Aor+A2pl
denenir	dene+Verb^DB+Verb+Pass+Pos+Aor+A3sg
kullanamıyorsa	kullan+Verb^DB+Verb+Able+Neg+Prog1+Cond+A3sg
kurulmaz	kur+Verb^DB+Verb+Pass+Neg+Aor+A3sg
sıralayın	sırala+Verb+Pos+Imp+A2pl
artırır	art+Verb^DB+Verb+Caus+Pos+Aor+A3sg
belirleyebilirsiniz	belirle+Verb+Pos^DB+Verb+Able+Aor+A2pl
oluşturulur	oluş+Verb^DB+Verb+Caus^DB+Verb+Pass+Pos+Aor+A3sg
bulunuyorsa	bul+Verb^DB+Verb+Pass+Pos+Prog1+Cond+A3sg
kaydolamıyorum	kaydol+Verb^DB+Verb+Able+Neg+Prog1+A1sg
kullanamıyorum	kullan+Verb^DB+Verb+Able+Neg+Prog1+A1sg
kullanılamıyordur	kullan+Verb^DB+Verb+Pass^DB+Verb+Able+Neg+Prog1+A3sg+Cop
değiştirmelidir	değiş+Verb^DB+Verb+Caus+Pos+Neces+A3sg+Cop
kaynaklanabilir	kaynakla+Verb^DB+Verb+Pass+Pos^DB+Verb+Able+Aor+A3sg
arşivlenmiş	arşivle+Verb^DB+Verb+Pass+Pos+Narr+A3sg
imzalanmış	imzala+Verb^DB+Verb+Pass+Pos+Narr+A3sg
duyarsınız	duy+Verb+Pos+Aor+A2pl
seçemezsiniz	seç+Verb^DB+Verb+Able+Neg+Aor+A2pl
bağlanamaz	bağla+Verb^DB+Verb+Pass^DB+Verb+Able+Neg+Aor+A3sg
devralmış	devral+Verb+Pos+Narr+A3sg
kaldıramazsınız	kal+Verb^DB+Verb+Caus^DB+Verb+Able+Neg+Aor+A2pl
çalıştırılır	çalış+Verb^DB+Verb+Caus^DB+Verb+Pass+Pos+Aor+A3sg
sınırlıdır	sınır+Noun+A3sg+Pnon+Nom^DB+Adj+With^DB+Verb+Zero+Pres+A3sg+Cop
kullanmayın	kullan+Verb+Neg+Imp+A2pl
silebilirsiniz	sil+Verb+Pos^DB+Verb+Able+Aor+A2pl
eşittir	eşit+Adj^DB+Verb+Zero+Pres+A3sg+Cop
getiriyorsanız	getir+Verb+Pos+Prog1+Cond+A2pl
değerlendirir	değer+Noun+A3sg+Pnon+Nom^DB+Verb+Acquire^DB+Verb+Caus+Pos+Aor+A3sg
görünecek	görün+Verb+Pos+Fut+A3sg
götürün	götür+Verb+Pos+Imp+A2pl
ettirin	et+Verb^DB+Verb+Caus+Pos+Imp+A2pl
atılır	at+Verb^DB+Verb+Pass+Pos+Aor+A3sg
bildirir	bil+Verb^DB+Verb+Caus+Pos+Aor+A3sg
sıralanır	sırala+Verb^DB+Verb+Pass+Pos+Aor+A3sg
deneyebilirsiniz	dene+Verb+Pos^DB+Verb+Able+Aor+A2pl
yapıldıysa	yap+Verb^DB+Verb+Pass+Pos+Past+Cond+A3sg
birleştirilir	birleş+Verb^DB+Verb+Caus^DB+Verb+Pass+Pos+Aor+A3sg
yazılır	yaz+Verb^DB+Verb+Pass+Pos+Aor+A3sg
kapatabilirsiniz	kapa+Verb^DB+Verb+Caus+Pos^DB+Verb+Able+Aor+A2pl
çıkamaz	çık+Verb^DB+Verb+Able+Neg+Aor+A3sg
yenileyemez	yenile+Verb^DB+Verb+Able+Neg+Aor+A3sg
güncelleştirirsiniz	güncel+Adj^DB+Verb+Become^DB+Verb+Caus+Pos+Aor+A2pl
atmaktır	at+Verb+Pos^DB+Noun+Inf1+A3sg+Pnon+Nom^DB+Verb+Zero+Pres+A3sg+Cop
deneyemezsiniz	dene+Verb^DB+Verb+Able+Neg+Aor+A2pl
gizliyorsa	gizle+Verb+Pos+Prog1+Cond+A3sg
değiştirsin	değiş+Verb^DB+Verb+Caus+Pos+Imp+A3sg
girsin	gir+Verb+Pos+Imp+A3sg
atılacaktır	at+Verb^DB+Verb+Pass+Pos+Fut+A3sg+Cop
seçebilir	seç+Verb+Pos^DB+Verb+Able+Aor+A3sg
verebilirsiniz	ver+Verb+Pos^DB+Verb+Able+Aor+A2pl
kullanılabilecek	kullan+Verb^DB+Verb+Pass+Pos^DB+Verb+Able+Fut+A3sg
kaydedilmiş	kaydet+Verb^DB+Verb+Pass+Pos+Narr+A3sg
ayarlanmıştır	ayarla+Verb^DB+Verb+Pass+Pos+Narr+A3sg+Cop
izleyebilirsiniz	izle+Verb+Pos^DB+Verb+Able+Aor+A2pl
etkinleştirilmemiş	etkin+Adj^DB+Verb+Become^DB+Verb+Caus^DB+Verb+Pass+Neg+Narr+A3sg
güncelleştirilmiş	güncel+Adj^DB+Verb+Become^DB+Verb+Caus^DB+Verb+Pass+Pos+Narr+A3sg
tasarlanmıştır	tasarla+Verb^DB+Verb+Pass+Pos+Narr+A3sg+Cop
görüntülenmiyor	görüntüle+Verb^DB+Verb+Pass+Neg+Prog1+A3sg
azsa	az+Verb+Pos+Desr+A3sg
doluysa	dolu+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Cond+A3sg
yeterlidir	yeterli+Adj^DB+Verb+Zero+Pres+A3sg+Cop
vazgeçerseniz	vazgeç+Verb+Pos+Aor+Cond+A2pl
oluşamaz	oluş+Verb^DB+Verb+Able+Neg+Aor+A3sg
etkinleştirebilirsiniz	etkin+Adj^DB+Verb+Become^DB+Verb+Caus+Pos^DB+Verb+Able+Aor+A2pl
kullanılmalıdır	kullan+Verb^DB+Verb+Pass+Pos+Neces+A3sg+Cop
bırakılsa	bırak+Verb^DB+Verb+Pass+Pos+Desr+A3sg
silinmemiş	sil+Verb^DB+Verb+Pass+Neg+Narr+A3sg
gerektirmez	gerek+Verb^DB+Verb+Caus+Neg+Aor+A3sg
sınırlayabilirsiniz	sınırla+Verb+Pos^DB+Verb+Able+Aor+A2pl
yetkilendirir	yetki+Noun+A3sg+Pnon+Nom^DB+Verb+Acquire^DB+Verb+Caus+Pos+Aor+A3sg
kullanabilirler	kullan+Verb+Pos^DB+Verb+Able+Aor+A3pl
açılacak	aç+Verb^DB+Verb+Pass+Pos+Fut+A3sg
