rahatlattı	rahatla+Verb^DB+Verb+Caus+Pos+Past+A3sg
canlandırdı	can+Noun+A3sg+Pnon+Nom^DB+Verb+Acquire^DB+Verb+Caus+Pos+Past+A3sg
sıkıyordu	sık+Verb+Pos+Prog1+Past+A3sg
hüzünleniyordu	hüzün+Noun+A3sg+Pnon+Nom^DB+Verb+Acquire+Pos+Prog1+Past+A3sg
gitmiştiniz	git+Verb+Pos+Narr+Past+A2pl
deyiverdi	de+Verb+Pos^DB+Verb+Hastily+Past+A3sg
kanısındaydı	kanı+Noun+A3sg+P3sg+Loc^DB+Verb+Zero+Past+A3sg
mevcuttu	mevcut+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A3sg
delildi	delil+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A3sg
yansımaktaydı	yansı+Verb+Pos^DB+Noun+Inf1+A3sg+Pnon+Loc^DB+Verb+Zero+Past+A3sg
delillerdi	delil+Noun+A3pl+Pnon+Nom^DB+Verb+Zero+Past+A3sg
varıyordu	var+Verb+Pos+Prog1+Past+A3sg
geleniydi	gel+Verb+Pos^DB+Adj+PresPart^DB+Noun+Zero+A3sg+P3sg+Nom^DB+Verb+Zero+Past+A3sg
yüksekti	yüksek+Adj^DB+Verb+Zero+Past+A3sg
incitmekteydi	incit+Verb+Pos^DB+Noun+Inf1+A3sg+Pnon+Loc^DB+Verb+Zero+Past+A3sg
eşitti	eşit+Adj^DB+Verb+Zero+Past+A3sg
konusuydunuz	konu+Noun+A3sg+P3sg+Nom^DB+Verb+Zero+Past+A2pl
hüzünlendi	hüzün+Noun+A3sg+Pnon+Nom^DB+Verb+Acquire+Pos+Past+A3sg
dalmıştı	dal+Verb+Pos+Narr+Past+A3sg
uyandı	uyan+Verb+Pos+Past+A3sg
şiddetlendirdi	şiddet+Noun+A3sg+Pnon+Nom^DB+Verb+Acquire^DB+Verb+Caus+Pos+Past+A3sg
faydalandım	fayda+Noun+A3sg+Pnon+Nom^DB+Verb+Acquire+Pos+Past+A1sg
fırlattınız	fırla+Verb^DB+Verb+Caus+Pos+Past+A2pl
yaşattın	yaşa+Verb^DB+Verb+Caus+Pos+Past+A2sg
hazırladım	hazırla+Verb+Pos+Past+A1sg
yürüseydiniz	yürü+Verb+Pos+Desr+Past+A2pl
bırakırdınız	bırak+Verb+Pos+Aor+Past+A2pl
tuttunuz	tut+Verb+Pos+Past+A2pl
yanılttı	yanıl+Verb^DB+Verb+Caus+Pos+Past+A3sg
damgaladı	damgala+Verb+Pos+Past+A3sg
yerleştirmişti	yerleş+Verb^DB+Verb+Caus+Pos+Narr+Past+A3sg
giriyordu	gir+Verb+Pos+Prog1+Past+A3sg
çakılıydı	çakı+Noun+A3sg+Pnon+Nom^DB+Adj+With^DB+Verb+Zero+Past+A3sg
süslenmişti	süsle+Verb^DB+Verb+Pass+Pos+Narr+Past+A3sg
tutturulmuştu	tut+Verb^DB+Verb+Caus^DB+Verb+Pass+Pos+Narr+Past+A3sg
kırabilirdi	kır+Verb+Pos^DB+Verb+Able+Aor+Past+A3sg
fırlatmaktı	fırla+Verb^DB+Verb+Caus+Pos^DB+Noun+Inf1+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A3sg
manzaraydı	manzara+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A3sg
önlemişti	önle+Verb+Pos+Narr+Past+A3sg
gönderdim	gönder+Verb+Pos+Past+A1sg
durduruldu	dur+Verb^DB+Verb+Caus^DB+Verb+Pass+Pos+Past+A3sg
ayarladım	ayarla+Verb+Pos+Past+A1sg
bulunmamaktaydı	bulun+Verb+Neg+Prog2+Past+A3sg
yüklenmedi	yükle+Verb^DB+Verb+Pass+Neg+Past+A3sg
yapılandıramadı	yapı+Noun+A3sg+Pnon+Nom^DB+Verb+Acquire^DB+Verb+Caus^DB+Verb+Able+Neg+Past+A3sg
bulunamadı	bulun+Verb^DB+Verb+Able+Neg+Past+A3sg
denedim	dene+Verb+Pos+Past+A1sg
kestiniz	kes+Verb+Pos+Past+A2pl
gizlemiştim	gizle+Verb+Pos+Narr+Past+A1sg
yükledim	yükle+Verb+Pos+Past+A1sg
kaldıramadım	kal+Verb^DB+Verb+Caus^DB+Verb+Able+Neg+Past+A1sg
uygulanabiliyordu	uygula+Verb^DB+Verb+Pass+Pos^DB+Verb+Able+Prog1+Past+A3sg
belirlenirdi	belirle+Verb^DB+Verb+Pass+Pos+Aor+Past+A3sg
belirtilirdi	belir+Verb^DB+Verb+Caus^DB+Verb+Pass+Pos+Aor+Past+A3sg
kopyaladım	kopyala+Verb+Pos+Past+A1sg
gerçekleşmedi	gerçek+Noun+A3sg+Pnon+Nom^DB+Verb+Become+Neg+Past+A3sg
yapıştırılamadı	yapış+Verb^DB+Verb+Caus^DB+Verb+Pass^DB+Verb+Able+Neg+Past+A3sg
çalıştınız	çalış+Verb+Pos+Past+A2pl
uyguladınız	uygula+Verb+Pos+Past+A2pl
uyguladım	uygula+Verb+Pos+Past+A1sg
sıraladım	sırala+Verb+Pos+Past+A1sg
yaramadı	yara+Verb+Neg+Past+A3sg
süzülmüştü	süz+Verb^DB+Verb+Pass+Pos+Narr+Past+A3sg
güncelleştirildi	güncel+Adj^DB+Verb+Become^DB+Verb+Caus^DB+Verb+Pass+Pos+Past+A3sg
paylaşılmadı	paylaş+Verb^DB+Verb+Pass+Neg+Past+A3sg
kıramadı	kır+Verb^DB+Verb+Able+Neg+Past+A3sg
ediniverdi	edin+Verb+Pos^DB+Verb+Hastily+Past+A3sg
aştı	aş+Verb+Pos+Past+A3sg
sponsordu	sponsor+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A3sg
tavsamıştı	tavsa+Verb+Pos+Narr+Past+A3sg
unutmuyordu	unut+Verb+Neg+Prog1+Past+A3sg
koyulmuştuk	koy+Verb^DB+Verb+Pass+Pos+Narr+Past+A1pl
gitmeyecektik	git+Verb+Neg+Fut+Past+A1pl
verecektik	ver+Verb+Pos+Fut+Past+A1pl
tırmanıyorduk	tırman+Verb+Pos+Prog1+Past+A1pl
serinlemişti	serinle+Verb+Pos+Narr+Past+A3sg
çalışmıştım	çalış+Verb+Pos+Narr+Past+A1sg
demiştim	de+Verb+Pos+Narr+Past+A1sg
sinmişti	sin+Verb+Pos+Narr+Past+A3sg
çalıyordu	çal+Verb+Pos+Prog1+Past+A3sg
ısmarlamıştım	ısmarla+Verb+Pos+Narr+Past+A1sg
çıkmıştık	çık+Verb+Pos+Narr+Past+A1pl
keyifliydi	keyif+Noun+A3sg+Pnon+Nom^DB+Adj+With^DB+Verb+Zero+Past+A3sg
uyarılmıştı	uyar+Verb^DB+Verb+Pass+Pos+Narr+Past+A3sg
kaybolmuştu	kaybol+Verb+Pos+Narr+Past+A3sg
bulmuştuk	bul+Verb+Pos+Narr+Past+A1pl
köydü	köy+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A3sg
dalmıştık	dal+Verb+Pos+Narr+Past+A1pl
kokardı	kok+Verb+Pos+Aor+Past+A3sg
durmuştuk	dur+Verb+Pos+Narr+Past+A1pl
mırıldanmıştım	mırıldan+Verb+Pos+Narr+Past+A1sg
yazamadım	yaz+Verb^DB+Verb+Able+Neg+Past+A1sg
tırmanmaktı	tırman+Verb+Pos^DB+Noun+Inf1+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A3sg
ısrarlıydı	ısrar+Noun+A3sg+Pnon+Nom^DB+Adj+With^DB+Verb+Zero+Past+A3sg
belirtildi	belir+Verb^DB+Verb+Caus^DB+Verb+Pass+Pos+Past+A3sg
göstermişti	göster+Verb+Pos+Narr+Past+A3sg
edilmişti	et+Verb^DB+Verb+Pass+Pos+Narr+Past+A3sg
içmiştim	iç+Verb+Pos+Narr+Past+A1sg
alınamadı	alın+Verb^DB+Verb+Able+Neg+Past+A3sg
başlattı	başla+Verb^DB+Verb+Caus+Pos+Past+A3sg
ulaştı	ulaş+Verb+Pos+Past+A3sg
saptandı	sapta+Verb^DB+Verb+Pass+Pos+Past+A3sg
yıkıldı	yık+Verb^DB+Verb+Pass+Pos+Past+A3sg
arzuluyordu	arzula+Verb+Pos+Prog1+Past+A3sg
kalkıştı	kalkış+Verb+Pos+Past+A3sg
ulaşacaktı	ulaş+Verb+Pos+Fut+Past+A3sg
kaldırıldı	kaldır+Verb^DB+Verb+Pass+Pos+Past+A3sg
beklemiyordum	bekle+Verb+Neg+Prog1+Past+A1sg
kurdum	kur+Verb+Pos+Past+A1sg
oynadım	oyna+Verb+Pos+Past+A1sg
çıkmadım	çık+Verb+Neg+Past+A1sg
yapıyordum	yap+Verb+Pos+Prog1+Past+A1sg
istemiyordum	iste+Verb+Neg+Prog1+Past+A1sg
devrettim	devret+Verb+Pos+Past+A1sg
baktın	bak+Verb+Pos+Past+A2sg
seyretmezdim	seyret+Verb+Neg+Aor+Past+A1sg
buluştun	buluş+Verb+Pos+Past+A2sg
tanıştırdı	tanış+Verb^DB+Verb+Caus+Pos+Past+A3sg
yerleştim	yerleş+Verb+Pos+Past+A1sg
almamıştım	al+Verb+Neg+Narr+Past+A1sg
takmıştım	tak+Verb+Pos+Narr+Past+A1sg
sevdim	sev+Verb+Pos+Past+A1sg
sevildin	sev+Verb^DB+Verb+Pass+Pos+Past+A2sg
ağlattın	ağla+Verb^DB+Verb+Caus+Pos+Past+A2sg
aldık	al+Verb+Pos+Past+A1pl
tanıştık	tanış+Verb+Pos+Past+A1pl
nasıldı	nasıl+Adj^DB+Verb+Zero+Past+A3sg
büyümedim	büyü+Verb+Neg+Past+A1sg
büyüdüm	büyü+Verb+Pos+Past+A1sg
olamazdım	ol+Verb^DB+Verb+Able+Neg+Aor+Past+A1sg
gitmedim	git+Verb+Neg+Past+A1sg
yakındılar	yakın+Verb+Pos+Past+A3pl
uyarıldı	uyar+Verb^DB+Verb+Pass+Pos+Past+A3sg
yaşadılar	yaşa+Verb+Pos+Past+A3pl
bekletildi	bekle+Verb^DB+Verb+Caus^DB+Verb+Pass+Pos+Past+A3sg
vurgulandı	vurgula+Verb^DB+Verb+Pass+Pos+Past+A3sg
bulunuldu	bul+Verb^DB+Verb+Pass+Pos+Past+A3sg
yaptırdım	yap+Verb^DB+Verb+Caus+Pos+Past+A1sg
almadılar	al+Verb+Neg+Past+A3pl
yaşandı	yaşa+Verb^DB+Verb+Pass+Pos+Past+A3sg
önledi	önle+Verb+Pos+Past+A3sg
tanıttı	tanı+Verb^DB+Verb+Caus+Pos+Past+A3sg
belirtti	belir+Verb^DB+Verb+Caus+Pos+Past+A3sg
vurguladı	vurgula+Verb+Pos+Past+A3sg
otoparktı	otopark+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A3sg
toplantıdaydı	toplantı+Noun+A3sg+Pnon+Loc^DB+Verb+Zero+Past+A3sg
ettirmişti	et+Verb^DB+Verb+Caus+Pos+Narr+Past+A3sg
rastladım	rastla+Verb+Pos+Past+A1sg
kamaştırdı	kamaş+Verb^DB+Verb+Caus+Pos+Past+A3sg
düzenlendi	düzenle+Verb^DB+Verb+Pass+Pos+Past+A3sg
sıvadı	sıva+Verb+Pos+Past+A3sg
gerçekleştirdi	gerçek+Noun+A3sg+Pnon+Nom^DB+Verb+Become^DB+Verb+Caus+Pos+Past+A3sg
oluşturuldu	oluş+Verb^DB+Verb+Caus^DB+Verb+Pass+Pos+Past+A3sg
çıkarılmadı	çık+Verb^DB+Verb+Caus^DB+Verb+Pass+Neg+Past+A3sg
değerlendirdi	değer+Noun+A3sg+Pnon+Nom^DB+Verb+Acquire^DB+Verb+Caus+Pos+Past+A3sg
belirlendi	belirle+Verb^DB+Verb+Pass+Pos+Past+A3sg
sevkedildi	sevket+Verb^DB+Verb+Pass+Pos+Past+A3sg
çalışıyorduk	çalış+Verb+Pos+Prog1+Past+A1pl
çalıştık	çalış+Verb+Pos+Past+A1pl
yaraladı	yarala+Verb+Pos+Past+A3sg
dışardaydı	dışarı+Noun+A3sg+Pnon+Loc^DB+Verb+Zero+Past+A3sg
rahatladı	rahatla+Verb+Pos+Past+A3sg
kuşattı	kuşat+Verb+Pos+Past+A3sg
çalıştılar	çalış+Verb+Pos+Past+A3pl
gönderildi	gönder+Verb^DB+Verb+Pass+Pos+Past+A3sg
tartıştılar	tartış+Verb+Pos+Past+A3pl
dedik	de+Verb+Pos+Past+A1pl
girmeseydik	gir+Verb+Neg+Desr+Past+A1pl
birleştiler	birleş+Verb+Pos+Past+A3pl
okuduk	oku+Verb+Pos+Past+A1pl
kurtuldular	kurtul+Verb+Pos+Past+A3pl
anladılar	anla+Verb+Pos+Past+A3pl
satıldı	sat+Verb^DB+Verb+Pass+Pos+Past+A3sg
kestiler	kes+Verb+Pos+Past+A3pl
hazmedemedi	hazmet+Verb^DB+Verb+Able+Neg+Past+A3sg
tuttular	tut+Verb+Pos+Past+A3pl
söylediler	söyle+Verb+Pos+Past+A3pl
çıkarıldı	çık+Verb^DB+Verb+Caus^DB+Verb+Pass+Pos+Past+A3sg
bulundular	bulun+Verb+Pos+Past+A3pl
yakalandı	yakala+Verb^DB+Verb+Pass+Pos+Past+A3sg
yitirdiler	yit+Verb^DB+Verb+Caus+Pos+Past+A3pl
öldürüldü	öl+Verb^DB+Verb+Caus^DB+Verb+Pass+Pos+Past+A3sg
ödediler	öde+Verb+Pos+Past+A3pl
dağıttı	dağıt+Verb+Pos+Past+A3sg
taktılar	tak+Verb+Pos+Past+A3pl
koptu	kop+Verb+Pos+Past+A3sg
tutuştular	tutuş+Verb+Pos+Past+A3pl
battı	bat+Verb+Pos+Past+A3sg
karşıladım	karşıla+Verb+Pos+Past+A1sg
konuştuk	konuş+Verb+Pos+Past+A1pl
emeklilerindi	emek+Noun+A3sg+Pnon+Nom^DB+Adj+With^DB+Noun+Zero+A3pl+Pnon+Gen^DB+Verb+Zero+Past+A3sg
yönetildi	yönet+Verb^DB+Verb+Pass+Pos+Past+A3sg
saldılar	sal+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A3pl
kapatıldı	kapa+Verb^DB+Verb+Caus^DB+Verb+Pass+Pos+Past+A3sg
toplandı	topla+Verb^DB+Verb+Pass+Pos+Past+A3sg
kullanamadı	kullan+Verb^DB+Verb+Able+Neg+Past+A3sg
devredildi	devret+Verb^DB+Verb+Pass+Pos+Past+A3sg
bankadaydı	banka+Noun+A3sg+Pnon+Loc^DB+Verb+Zero+Past+A3sg
tatildeydik	tatil+Noun+A3sg+Pnon+Loc^DB+Verb+Zero+Past+A1pl
utandık	utan+Verb+Pos+Past+A1pl
üzüldük	üz+Verb^DB+Verb+Pass+Pos+Past+A1pl
inandım	inan+Verb+Pos+Past+A1sg
özetledi	özetle+Verb+Pos+Past+A3sg
sattınız	sat+Verb+Pos+Past+A2pl
çektiniz	çek+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A2pl
bulunmuştum	bulun+Verb+Pos+Narr+Past+A1sg
yakaladım	yakala+Verb+Pos+Past+A1sg
ettirdik	et+Verb^DB+Verb+Caus+Pos+Past+A1pl
izleyebilseydi	izle+Verb+Pos^DB+Verb+Able+Desr+Past+A3sg
yineledi	yinele+Verb+Pos+Past+A3sg
projeydi	proje+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A3sg
koyduk	koy+Verb+Pos+Past+A1pl
başlattık	başla+Verb^DB+Verb+Caus+Pos+Past+A1pl
gündü	gün+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A3sg
imzaladı	imzala+Verb+Pos+Past+A3sg
artırılmıştı	art+Verb^DB+Verb+Caus^DB+Verb+Pass+Pos+Narr+Past+A3sg
çökmüştü	çök+Verb+Pos+Narr+Past+A3sg
yapamadı	yap+Verb^DB+Verb+Able+Neg+Past+A3sg
bakmadı	bak+Verb+Neg+Past+A3sg
kırdı	kır+Verb+Pos+Past+A3sg
çalışmadı	çalış+Verb+Neg+Past+A3sg
görüştü	görüş+Verb+Pos+Past+A3sg
görüyorduk	gör+Verb+Pos+Prog1+Past+A1pl
yerleşmiştik	yerleş+Verb+Pos+Narr+Past+A1pl
sinirlenmişti	sinir+Noun+A3sg+Pnon+Nom^DB+Verb+Acquire+Pos+Narr+Past+A3sg
yorgundu	yorgun+Adj^DB+Verb+Zero+Past+A3sg
sözleşmiştik	sözleş+Verb+Pos+Narr+Past+A1pl
yöneldim	yönel+Verb+Pos+Past+A1sg
vericiydi	ver+Verb+Pos^DB+Noun+Agt+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A3sg
kurtardım	kurtar+Verb+Pos+Past+A1sg
bastırıyordu	bas+Verb^DB+Verb+Caus+Pos+Prog1+Past+A3sg
yöneldik	yönel+Verb+Pos+Past+A1pl
yapıyorduk	yap+Verb+Pos+Prog1+Past+A1pl
oluşturdum	oluş+Verb^DB+Verb+Caus+Pos+Past+A1sg
katılmıştım	kat+Verb^DB+Verb+Pass+Pos+Narr+Past+A1sg
düşünürdüm	düşün+Verb+Pos+Aor+Past+A1sg
görebiliyorduk	gör+Verb+Pos^DB+Verb+Able+Prog1+Past+A1pl
çabalıyordu	çabala+Verb+Pos+Prog1+Past+A3sg
parçalamıştı	parçala+Verb+Pos+Narr+Past+A3sg
yutmuştu	yut+Verb+Pos+Narr+Past+A3sg
planlamıştım	planla+Verb+Pos+Narr+Past+A1sg
kurtuldum	kurtul+Verb+Pos+Past+A1sg
eteklerindeydi	etek+Noun+A3pl+P3sg+Loc^DB+Verb+Zero+Past+A3sg
kurabildim	kur+Verb+Pos^DB+Verb+Able+Past+A1sg
verilmeseydi	ver+Verb^DB+Verb+Pass+Neg+Desr+Past+A3sg
azaldı	azal+Verb+Pos+Past+A3sg
habercisiydi	haberci+Noun+A3sg+P3sg+Nom^DB+Verb+Zero+Past+A3sg
hasretti	hasret+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A3sg
gelemiyordum	gel+Verb^DB+Verb+Able+Neg+Prog1+Past+A1sg
kattılar	kat+Verb+Pos+Past+A3pl
anlaştılar	anlaş+Verb+Pos+Past+A3pl
diledi	dile+Verb+Pos+Past+A3sg
sıcaktı	sıcak+Adj^DB+Verb+Zero+Past+A3sg
ilerledim	ilerle+Verb+Pos+Past+A1sg
bulabilirdim	bul+Verb+Pos^DB+Verb+Able+Aor+Past+A1sg
hafifletiyordu	hafifle+Verb^DB+Verb+Caus+Pos+Prog1+Past+A3sg
bindik	bin+Verb+Pos+Past+A1pl
kalmayacaktım	kal+Verb+Neg+Fut+Past+A1sg
suydu	su+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A3sg
akıttı	ak+Verb^DB+Verb+Caus+Pos+Past+A3sg
kondu	kon+Verb+Pos+Past+A3sg
uçurttum	uç+Verb^DB+Verb+Caus^DB+Verb+Caus+Pos+Past+A1sg
giydim	giy+Verb+Pos+Past+A1sg
gelecekti	gel+Verb+Pos+Fut+Past+A3sg
yedik	ye+Verb+Pos+Past+A1pl
heyecanlıydım	heyecan+Noun+A3sg+Pnon+Nom^DB+Adj+With^DB+Verb+Zero+Past+A1sg
binaydı	bina+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A3sg
ayrılacaktım	ayır+Verb^DB+Verb+Pass+Pos+Fut+Past+A1sg
doyuruyordum	doy+Verb^DB+Verb+Caus+Pos+Prog1+Past+A1sg
yapıverdim	yap+Verb+Pos^DB+Verb+Hastily+Past+A1sg
durakladı	durakla+Verb+Pos+Past+A3sg
toparlayamıyordum	toparla+Verb^DB+Verb+Able+Neg+Prog1+Past+A1sg
çözüldü	çöz+Verb^DB+Verb+Pass+Pos+Past+A3sg
döküldü	dök+Verb^DB+Verb+Pass+Pos+Past+A3sg
tembihledi	tembihle+Verb+Pos+Past+A3sg
bozdurdum	boz+Verb^DB+Verb+Caus+Pos+Past+A1sg
karşıyaydım	karşı+Adj^DB+Noun+Zero+A3sg+Pnon+Dat^DB+Verb+Zero+Past+A1sg
döktüm	dök+Verb+Pos+Past+A1sg
uzaklaşıyordum	uzak+Adj^DB+Verb+Become+Pos+Prog1+Past+A1sg
güldüm	gül+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A1sg
belittiler	belit+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A3pl
ulaşıldı	ulaş+Verb^DB+Verb+Pass+Pos+Past+A3sg
çarpıştı	çarp+Verb+Pos^DB+Noun+Inf3+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A3sg
değişmeyecekti	değiş+Verb+Neg+Fut+Past+A3sg
aktardılar	aktar+Verb+Pos+Past+A3pl
olmadılar	ol+Verb+Neg+Past+A3pl
bilindik	bil+Verb^DB+Verb+Pass+Pos+Past+A1pl
çıkartamadım	çık+Verb^DB+Verb+Caus^DB+Verb+Caus^DB+Verb+Able+Neg+Past+A1sg
lifti	lif+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A3sg
yağdı	yağ+Verb+Pos+Past+A3sg
adresti	adres+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A3sg
erdi	er+Verb+Pos+Past+A3sg
tanışmamıştı	tanış+Verb+Neg+Narr+Past+A3sg
yeriydi	yer+Noun+A3sg+P3sg+Nom^DB+Verb+Zero+Past+A3sg
sürdürdüler	sür+Verb^DB+Verb+Caus+Pos+Past+A3pl
bilinçlendirdi	bilinç+Noun+A3sg+Pnon+Nom^DB+Verb+Acquire^DB+Verb+Caus+Pos+Past+A3sg
gelişti	geliş+Verb+Pos+Past+A3sg
indirgendi	indirge+Verb^DB+Verb+Pass+Pos+Past+A3sg
alışıldık	alış+Verb^DB+Verb+Pass+Pos+Past+A1pl
belirtisiydi	belirti+Noun+A3sg+P3sg+Nom^DB+Verb+Zero+Past+A3sg
kentti	kent+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A3sg
engelleyemedi	engelle+Verb^DB+Verb+Able+Neg+Past+A3sg
sivrisineklerdi	sivrisinek+Noun+A3pl+Pnon+Nom^DB+Verb+Zero+Past+A3sg
kazılmadı	kaz+Verb^DB+Verb+Pass+Neg+Past+A3sg
limandı	liman+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A3sg
incelendi	incele+Verb^DB+Verb+Pass+Pos+Past+A3sg
verildi	ver+Verb^DB+Verb+Pass+Pos+Past+A3sg
çalışıldı	çalış+Verb^DB+Verb+Pass+Pos+Past+A3sg
görüştük	görüş+Verb+Pos+Past+A1pl
arzettik	arzet+Verb+Pos+Past+A1pl
kalkardı	kalk+Verb+Pos+Aor+Past+A3sg
tanıtımındaydım	tanıtım+Noun+A3sg+P3sg+Loc^DB+Verb+Zero+Past+A1sg
boyandı	boya+Verb^DB+Verb+Pass+Pos+Past+A3sg
konuldu	kon+Verb^DB+Verb+Pass+Pos+Past+A3sg
karşılaştı	karşılaş+Verb+Pos+Past+A3sg
çıkıverdi	çık+Verb+Pos^DB+Verb+Hastily+Past+A3sg
tamamladı	tamamla+Verb+Pos+Past+A3sg
üzdü	üz+Verb+Pos+Past+A3sg
yeniledi	yenile+Verb+Pos+Past+A3sg
dönüştürdü	dönüş+Verb^DB+Verb+Caus+Pos+Past+A3sg
söyledik	söyle+Verb+Pos+Past+A1pl
başlattılar	başla+Verb^DB+Verb+Caus+Pos+Past+A3pl
dinlemedi	dinle+Verb+Neg+Past+A3sg
sustum	sus+Verb+Pos+Past+A1sg
heyecanlandırmıyordu	heyecan+Noun+A3sg+Pnon+Nom^DB+Verb+Acquire^DB+Verb+Caus+Neg+Prog1+Past+A3sg
görülmüştü	gör+Verb^DB+Verb+Pass+Pos+Narr+Past+A3sg
dönseydik	dön+Verb+Pos+Desr+Past+A1pl
gözükürdü	gözük+Verb+Pos+Aor+Past+A3sg
saydım	say+Verb+Pos+Past+A1sg
belirttim	belir+Verb^DB+Verb+Caus+Pos+Past+A1sg
attık	at+Verb+Pos+Past+A1pl
anlaştı	anlaş+Verb+Pos+Past+A3sg
gösteriyorduk	göster+Verb+Pos+Prog1+Past+A1pl
neticelendi	netice+Noun+A3sg+Pnon+Nom^DB+Verb+Acquire+Pos+Past+A3sg
diktirdim	dik+Verb^DB+Verb+Caus+Pos+Past+A1sg
soruşturdum	soruştur+Verb+Pos+Past+A1sg
karıştırdım	karış+Verb^DB+Verb+Caus+Pos+Past+A1sg
yırtınıyordu	yırtın+Verb+Pos+Prog1+Past+A3sg
homurdandım	homurdan+Verb+Pos+Past+A1sg
değdirebildim	değ+Verb^DB+Verb+Caus+Pos^DB+Verb+Able+Past+A1sg
düştüm	düş+Verb+Pos+Past+A1sg
ilgilendi	ilgilen+Verb+Pos+Past+A3sg
sarmaladı	sarmala+Verb+Pos+Past+A3sg
mayıştım	mayış+Verb+Pos+Past+A1sg
mayışmıştı	mayış+Verb+Pos+Narr+Past+A3sg
bitişikti	bitişik+Adj^DB+Verb+Zero+Past+A3sg
ünülüyordu	ünülüyor+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A3sg
bulundum	bulun+Verb+Pos+Past+A1sg
gıdıklıyordu	gıdıkla+Verb+Pos+Prog1+Past+A3sg
boştu	boş+Adj^DB+Verb+Zero+Past+A3sg
satıyordu	sat+Verb+Pos+Prog1+Past+A3sg
keyfti	keyf+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A3sg
çağırdım	çağır+Verb+Pos+Past+A1sg
geçirmiştik	geç+Verb^DB+Verb+Caus+Pos+Narr+Past+A1pl
kurtulmuştuk	kurtul+Verb+Pos+Narr+Past+A1pl
kurtaracaktı	kurtar+Verb+Pos+Fut+Past+A3sg
çıktınız	çık+Verb+Pos+Past+A2pl
bildik	bil+Verb+Pos+Past+A1pl
acıktı	acık+Verb+Pos+Past+A3sg
arasındaydı	ara+Noun+A3sg+P3sg+Loc^DB+Verb+Zero+Past+A3sg
hakimiydi	hakim+Noun+A3sg+P3sg+Nom^DB+Verb+Zero+Past+A3sg
gecikmedi	gecik+Verb+Neg+Past+A3sg
buluşturdu	buluş+Verb^DB+Verb+Caus+Pos+Past+A3sg
yararlanamadı	yarar+Noun+A3sg+Pnon+Nom^DB+Verb+Acquire^DB+Verb+Able+Neg+Past+A3sg
kazandık	kazan+Verb+Pos+Past+A1pl
oynadı	oyna+Verb+Pos+Past+A3sg
yadırgamadı	yadırga+Verb+Neg+Past+A3sg
yaşattı	yaşa+Verb^DB+Verb+Caus+Pos+Past+A3sg
harcadı	harca+Verb+Pos+Past+A3sg
kopardı	kop+Verb+Pos+Aor+Past+A3sg
kullanıldı	kullan+Verb^DB+Verb+Pass+Pos+Past+A3sg
şahlandık	şahlan+Verb+Pos+Past+A1pl
yitirdi	yit+Verb^DB+Verb+Caus+Pos+Past+A3sg
kutladı	kutla+Verb+Pos+Past+A3sg
kucaklaştı	kucak+Noun+A3sg+Pnon+Nom^DB+Verb+Become+Pos+Past+A3sg
aktı	ak+Verb+Pos+Past+A3sg
ağladık	ağla+Verb+Pos+Past+A1pl
kaldırdık	kal+Verb^DB+Verb+Caus+Pos+Past+A1pl
kattınız	kat+Verb+Pos+Past+A2pl
hazırlanmıştım	hazırla+Verb^DB+Verb+Reflex+Pos+Narr+Past+A1sg
sakatlandım	sakatla+Verb^DB+Verb+Pass+Pos+Past+A1sg
yüzdüm	yüz+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A1sg
vuramadım	vur+Verb^DB+Verb+Able+Neg+Past+A1sg
kaybetmedim	kaybet+Verb+Neg+Past+A1sg
umutlandın	umut+Noun+A3sg+Pnon+Nom^DB+Verb+Acquire+Pos+Past+A2sg
katıldın	kat+Verb^DB+Verb+Pass+Pos+Past+A2sg
katıldım	kat+Verb^DB+Verb+Pass+Pos+Past+A1sg
arttırdım	art+Verb^DB+Verb+Caus+Pos+Past+A1sg
